36313,-4,1005356470.6994937658,938577382.5599179268,66779088.1395757869,14.0549595496,400797513
36319,-6,1082048398.7356133461,1015262891.5302896500,66785507.2053235918,15.2018444422,400933313
36341,-3,930589873.3693434000,863717873.8056378365,66871999.5637055337,12.9159869518,401414115
36343,-4,999981186.3096886873,933106943.0549333096,66874243.2547553554,13.9531589090,401462551
36353,-5,1006118852.3053301573,939201567.9842714071,66917284.3210587204,14.0352612559,401683969
36389,-3,885700917.5892106295,818649220.8059937954,67051696.7832168788,12.2092245250,402476897
36571,-7,1231511430.6496655941,1163785714.4667270184,67725716.1829384714,17.1838081612,406512683
36583,-7,1201127917.5067994595,1133354897.6475279331,67773019.8592715263,16.7228035581,406780775
36587,-9,1311398183.6480009556,1243612095.1201202869,67786088.5278807282,18.3461256156,406870569
36599,-13,1504041014.2574322224,1436240741.9513092041,67800272.3061230630,21.1834066900,407135175
36607,-12,1426811927.9525318146,1358967498.8686223030,67844429.0839093924,20.0306424156,407314549
36629,-6,1208406495.6607964039,1140494012.9918715954,67912482.6689248979,16.7935844512,407806435
36637,-7,1258808665.9328112602,1190833139.0224580765,67975526.9103531986,17.5185569447,407980971
36643,-7,1278792474.0792067051,1210794120.0952684879,67998353.9839382619,17.8062269034,408115923
36653,-7,1251993372.7764151096,1183951928.7730481625,68041444.0033669472,17.4004527111,408338825
36677,-4,1144585881.8220407963,1076474676.2074170113,68111205.6146237403,15.8046633662,408871943
36683,-3,1083146480.7781434059,1015013283.3331104517,68133197.4450330585,14.8974849471,409011899
36697,-4,1161108246.0450568199,1092914095.5306694508,68194150.5143872648,16.0265079525,409319559
36709,-8,1384546947.8670082092,1316300112.5282545090,68246835.3387538046,19.2873428635,409586003
36713,-10,1471994906.7993154526,1403745244.1540315151,68249662.6452838331,20.5677975501,409678755
36721,-10,1501647981.5629141331,1433337865.0737390518,68310116.4891749769,20.9828051648,409856847
36739,-5,1193903462.6952445507,1125557735.1444945335,68345727.5507499874,16.4685895590,410259069
36749,-7,1277100575.0668597221,1208730826.2219500542,68369748.8449095637,17.6793223120,410483329
36761,-5,1256757813.1184244156,1188325909.6771123409,68431903.4413121939,17.3650863109,410748091
36767,-5,1245947709.1959433556,1177513848.7224495411,68433860.4734938294,17.2065968597,410882563
36781,-3,1167989663.7956809998,1099481185.0080251694,68508478.7876558453,16.0488337278,411195999
36787,-7,1355038070.2015357018,1286515939.2886617184,68522130.9128738940,18.7751887186,411327831
36791,-6,1368818197.2973549366,1300290274.9873120785,68527922.3100427836,18.9746052580,411419957
36793,-7,1436861967.1918187141,1368293247.5240411758,68568719.6677774787,19.9550648481,411467115
36809,-5,1398581775.3728017807,1329985943.9310364723,68595831.4417653382,19.3887283816,411821971
36821,-8,1444874405.6656079292,1376230568.0354750156,68643837.6301329136,20.0488582158,412090639
36833,-3,1214289425.3333461285,1145600901.3908092976,68688523.9425367415,16.6781994376,412363431
36847,-5,1339852457.5263662338,1271116245.7384786606,68736211.7878875434,18.4926723873,412672047
36857,-4,1277007210.3019165993,1208224604.0581879616,68782606.2437285334,17.5658450594,412897095
36871,-7,1449716113.7658715248,1380886248.9447348118,68829864.8211368024,20.0623123775,413209259
36877,-9,1565410353.0407745838,1496537412.0643694401,68872940.9764050841,21.7289604720,413343557
36887,-10,1623446616.7234852314,1554562248.4207482338,68884368.3027370572,22.5677071116,413568381
36899,-13,1685141733.4618036747,1616222078.1385869980,68919655.3232167214,23.4508148736,413838503
36901,-14,1754696032.5751061440,1685730803.8495061398,68965228.7255999446,24.4431989134,413885001
36913,-15,1787598105.2344939709,1718596557.8033907413,69001547.4311032742,24.9066379202,414153035
36919,-15,1858820613.5415863991,1789803892.9173743725,69016720.6242121309,25.9329025884,414287595
36923,-16,1930901561.8943319321,1861882504.0668785572,69019057.8274532557,26.9763535272,414380173
36929,-18,2046666781.6958835125,1977610555.0318653584,69056226.6640181392,28.6376862821,414512495
36931,-18,2097137229.3001735210,2028075554.2840442657,69061675.0161291659,29.3661506734,414559263
36943,-21,2309214856.5596842766,2240112942.3932480812,69101914.1664363891,32.4175237317,414826317
36947,-22,2382629501.9966249466,2313502840.0319876671,69126661.9646370560,33.4675908583,414915515
36973,-18,2113280279.3558981419,2044056752.6568529606,69223526.6990450770,29.5283532944,415501065
36979,-18,2098083823.0949301720,2028851082.3280642033,69232740.7668659836,29.3047922104,415638181
36997,-15,1972107057.1422889233,1902794298.1962177753,69312758.9460711032,27.4522948896,416036991
37003,-15,1970144485.1261239052,1900813555.9925303459,69330929.1335935891,27.4165308290,416177283
37013,-17,2081586235.9152560234,2012212336.3456790447,69373899.5695768893,29.0053225901,416400939
37019,-19,2219256601.0533995628,2149872363.2670192719,69384237.7863802016,30.9850253005,416535379
37021,-20,2279657968.4707612991,2210250168.8074932098,69407799.6632679999,31.8444062415,416582253
37039,-16,2047951887.7015366554,1978492668.6177172661,69459219.0838194489,28.4842342703,416984089
