p,mertens_p,m_over_sqrt_p,cross_term_handoff
10513,-26,-0.253577091230,-7.429295111677102770e+07
10529,-27,-0.263129900386,-7.453512837098603691e+07
10531,-28,-0.272849539385,-7.742252928497459574e+07
10559,-21,-0.204365649475,-5.974384304909633093e+07
10567,-20,-0.194560261788,-5.886323007249849166e+07
10589,-16,-0.155486435843,-5.038809851494810311e+07
10597,-17,-0.165141967401,-5.643942331178042201e+07
10601,-18,-0.174823209041,-5.870406103835903908e+07
10607,-16,-0.155354450162,-5.649956238988139484e+07
10613,-18,-0.174724345767,-6.106455711227338604e+07
10627,-20,-0.194010241101,-6.638870145379089809e+07
10631,-22,-0.213371112574,-6.898905848020922020e+07
10639,-24,-0.232680954811,-7.174477860959603491e+07
10651,-21,-0.203481112027,-6.531335426102918520e+07
10657,-23,-0.222797520416,-6.837153842634404631e+07
10663,-23,-0.222734828246,-6.767833351643430561e+07
10667,-23,-0.222693062855,-6.962018605812833919e+07
10687,-16,-0.154771887128,-5.492497128049848869e+07
10691,-19,-0.183757230254,-6.060092432404356918e+07
10709,-18,-0.173939431307,-5.842146779436086088e+07
10711,-19,-0.183585590734,-6.160549377908933680e+07
10723,-19,-0.183482837597,-5.837537762123303085e+07
10729,-20,-0.193085816512,-6.052322498848140564e+07
10733,-20,-0.193049833318,-6.192204415609405348e+07
10739,-22,-0.212295485850,-6.636854282311783065e+07
10753,-20,-0.192870218622,-6.030923090963073430e+07
10771,-20,-0.192708993315,-6.046587705524330416e+07
10781,-19,-0.182988618310,-5.784150726088758481e+07
10789,-20,-0.192548171650,-6.021654387303713132e+07
10799,-19,-0.182836050071,-6.124087219955094199e+07
10831,-11,-0.105695964767,-4.018939584339714425e+07
10837,-13,-0.124878828416,-4.544245613342205617e+07
10847,-8,-0.076813077772,-3.748691444331550576e+07
10853,-7,-0.067192861810,-3.482958839046822538e+07
10859,-9,-0.086366951963,-4.036905438681135694e+07
10861,-10,-0.095954443968,-4.298380786194991154e+07
10867,-12,-0.115113540759,-4.853102227113554311e+07
10883,-9,-0.086271667993,-4.090777866527178920e+07
10889,-11,-0.105414095399,-4.648511366206481405e+07
10891,-12,-0.114986635577,-4.952868903090255975e+07
10903,-8,-0.076615560117,-4.307475391272685623e+07
10909,-8,-0.076594487765,-4.417680118297322745e+07
10937,-7,-0.066934332068,-3.773298645677301873e+07
10939,-9,-0.086050559465,-4.172527571988488646e+07
10949,-12,-0.114681672542,-4.773863534362198903e+07
10957,-12,-0.114639798812,-4.717311616270450366e+07
10973,-8,-0.076370792516,-3.849092719571254522e+07
10979,-8,-0.076349921427,-3.946175527466808171e+07
10987,-10,-0.095402649884,-4.189504543797896502e+07
10993,-9,-0.085838949772,-4.210782914414681274e+07
11003,-10,-0.095333259821,-4.213955422751046971e+07
11027,-3,-0.028568837411,-2.514784135492138532e+07
11047,-1,-0.009514321508,-2.431512702581385728e+07
11057,1,0.009510018137,-2.010028769829476038e+07
11059,1,0.009509158163,-2.223353052375165324e+07
11069,1,0.009504861792,-2.204648058467248774e+07
11071,0,0.000000000000,-2.507879100467045384e+07
11083,-2,-0.018997713288,-2.745376872444768860e+07
11087,-5,-0.047485714884,-3.443311125864466980e+07
11093,-5,-0.047472871072,-3.456667636915272581e+07
11113,0,0.000000000000,-2.280531094111628524e+07
11117,0,0.000000000000,-2.454182829821779273e+07
11119,0,0.000000000000,-2.671680935497125852e+07
11131,-1,-0.009478353647,-2.746940462478882917e+07
11149,-2,-0.018941398362,-3.001171219743100178e+07
11159,-3,-0.028399364114,-3.161389495537591559e+07
11161,-4,-0.037862425976,-3.477572689645759250e+07
11171,-4,-0.037845475433,-3.358519925334855191e+07
11173,-5,-0.047302610069,-3.675471580615697564e+07
11177,-7,-0.066211803049,-4.209583062779460400e+07
11197,1,0.009450377586,-2.459519339933864988e+07
11213,2,0.018887265470,-1.774720543578480786e+07
11239,2,0.018865406175,-1.056907283530949723e+07
11243,2,0.018862049938,-1.212296828229196454e+07
11251,1,0.009427671418,-1.612716280795242104e+07
11257,0,0.000000000000,-1.900813060431285715e+07
11261,-2,-0.018846969009,-2.420868190992804899e+07
11273,-3,-0.028255402694,-2.262458949980372859e+07
11279,-4,-0.037663848392,-2.562679124278998140e+07
11287,-3,-0.028237873751,-2.369131880264281835e+07
11299,-3,-0.028222874879,-2.601287523413694981e+07
11311,2,0.018805266588,-1.515727110310871326e+07
11317,1,0.009400140439,-1.867743767037866561e+07
11321,1,0.009398479637,-2.064051784672198689e+07
11329,0,0.000000000000,-2.277696408827803716e+07
11351,4,0.037544206464,-1.261307662202274505e+07
11353,3,0.028155674499,-1.561527543468835230e+07
11369,5,0.046893092134,-1.057663027096269587e+07
11383,10,0.093728492511,-8.834074906834749796e+05
11393,14,0.131162288929,8.411113150912495654e+06
11399,10,0.093662689261,-6.886144240483027130e+05
11411,12,0.112336113210,2.865211489694894373e+06
11423,13,0.121633516854,5.301063680673364166e+06
11437,11,0.102857656366,2.479546285933844117e+06
11443,11,0.102830686740,1.897509448582221904e+06
11447,10,0.093466107974,-7.218273093833385633e+05
11467,11,0.102723019994,2.671435008240732460e+06
11471,12,0.112041936431,2.024602174725823151e+06
11483,12,0.111983377923,1.733349058506217982e+06
11489,12,0.111954133080,1.159447718736959098e+06
11491,12,0.111944389889,-1.298196496414713655e+06
11497,10,0.093262646310,-5.917713438672537187e+06
11503,10,0.093238320097,-8.122701150095326296e+06
11519,10,0.093173543141,-3.238982761837033706e+06
11527,9,0.083827084726,-6.171287472554951643e+06
11549,8,0.074441959497,-2.653180165385390192e+06
11551,7,0.065131075262,-6.141388146461302326e+06
11579,15,0.139397739780,1.235363771293825935e+07
11587,14,0.130059635398,1.094493517325915816e+07
11593,16,0.148601113851,1.540984437123297237e+07
11597,15,0.139289516373,1.081209279611718928e+07
11617,13,0.120613621501,8.785349086588159086e+06
11621,11,0.102040113866,5.071592615963392860e+06
11633,13,0.120530647119,1.004880698767848908e+07
11657,18,0.166716700619,2.175855523889437130e+07
11677,23,0.212844384154,3.865391589808581222e+07
11681,22,0.203555419146,3.472183951599126191e+07
11689,23,0.212735102416,3.395462260908430917e+07
11699,24,0.221889561153,3.538213584902227687e+07
11701,23,0.212625988833,3.210766450106464208e+07
11717,23,0.212480764885,3.364712393988980883e+07
11719,22,0.203225127032,3.029757387461941371e+07
11731,25,0.230819497530,3.777097823907012547e+07
11743,31,0.286069899494,4.807380656415532405e+07
11777,41,0.377803971718,7.425432711390917737e+07
11779,41,0.377771895989,7.186350707562588542e+07
11783,39,0.359282999812,6.782390266313731456e+07
11789,39,0.359191559811,6.682475196257935365e+07
11801,40,0.368214245191,6.943956153227641260e+07
11807,39,0.358917658137,6.299139229810777519e+07
11813,36,0.331224458517,5.723991595763226831e+07
11821,35,0.321914793992,5.336297023520216618e+07
11827,32,0.294247431066,4.576039357055663463e+07
11831,32,0.294197685093,4.564105707189782658e+07
11833,31,0.284979920892,4.239879963897570376e+07
11839,27,0.248145414292,3.166038271117562840e+07
11863,30,0.275438084537,4.256050344622538283e+07
11867,29,0.266211937787,3.934251018356492587e+07
11887,27,0.247643898836,3.935684363037749275e+07
11897,27,0.247539798660,3.817571751961629411e+07
11903,27,0.247477401533,3.863934894684715554e+07
11909,28,0.256578571996,3.886142434397621201e+07
11923,28,0.256427890326,3.941109067964838683e+07
11927,26,0.238071680932,3.312691657511853198e+07
11933,24,0.219703219673,2.877968771347157538e+07
11939,22,0.201344005773,2.350257774753094303e+07
11941,21,0.192175909702,2.045050107375897679e+07
11953,20,0.182932780666,1.748617877049199484e+07
11959,17,0.155453852184,1.212064228726153668e+07
11969,19,0.173669945286,1.697980111326986601e+07
11971,18,0.164515677276,1.310394104985821473e+07
11981,15,0.137039171698,3.072845903868623938e+06
11987,14,0.127871212427,1.575511917675916422e+06
12007,15,0.136890718738,1.051165422114589259e+07
12011,14,0.127743394440,7.359240431682541684e+06
12037,16,0.145834693221,1.315234081731205817e+07
12041,15,0.136697313927,1.053139096194929044e+07
12043,14,0.127573565174,6.713136840268233274e+06
12049,14,0.127541797529,7.024957156476908633e+06
12071,19,0.172934632763,1.930171491849907850e+07
12073,18,0.163819239242,1.540542402819484912e+07
12097,21,0.190932761727,2.912938704872999551e+07
12101,18,0.163629602222,2.115564670690549122e+07
12107,17,0.154500770701,1.662238567928546961e+07
12109,16,0.145400480947,1.236829266051748988e+07
12113,15,0.136290442144,7.897522722463886512e+06
12119,13,0.118089139936,1.921838732308173618e+06
12143,15,0.136121981231,7.439060117464606681e+06
12149,15,0.136088363947,6.599799001972235788e+06
12157,16,0.145113151597,8.868198701956309863e+06
12161,16,0.145089284302,6.243459096116714718e+06
12163,14,0.126942685687,1.274729259888520645e+06
12197,20,0.181093759080,1.947047257199230822e+07
12203,22,0.199154156632,2.174646322998335184e+07
12211,20,0.180989916654,1.944670832788424700e+07
12227,20,0.180871458052,1.996043897076140264e+07
12239,20,0.180782766583,2.369710201112376752e+07
12241,19,0.171729597485,2.005022609389456036e+07
12251,21,0.189728915731,2.422273181441944053e+07
12253,20,0.180679457920,1.991167920896134377e+07
12263,17,0.153514908203,8.533395996959767559e+06
12269,16,0.144449285973,4.376091821941874458e+06
12277,18,0.162452491787,7.904900825402228668e+06
12281,17,0.153402365185,4.604923535540757135e+06
12289,20,0.180414618181,1.038290013247058725e+07
12301,21,0.189342926570,1.232035050748762653e+07
12323,20,0.180165558133,1.697132568665242519e+07
12329,19,0.171115627673,1.245103089068488672e+07
12343,16,0.144015626543,5.397335578661700047e+06
12347,15,0.134992778080,1.873181864034654609e+06
12373,17,0.152830985969,1.517176014624157940e+07
12377,15,0.134829077654,9.787292402761036193e+06
12379,13,0.116842427395,4.594353711342585171e+06
12391,12,0.107802310123,3.190201327124173580e+06
12401,13,0.116738739205,2.244126352631747730e+06
12409,14,0.125678110700,5.548505584903981524e+06
12413,14,0.125657859634,1.432568564011562812e+06
12421,12,0.107672045875,-2.028153823062619245e+06
12433,14,0.125556750944,1.430644368840257253e+05
12437,13,0.116569661444,-2.953729549075180671e+06
12451,16,0.143389670278,5.341746325520203894e+06
12457,12,0.107516350355,-6.620950813410537720e+06
12473,16,0.143263158413,1.811139244079857053e+06
12479,15,0.134276918674,2.909068365201983661e+05
12487,13,0.116336045310,-4.187959266920675952e+06
12491,10,0.089474935877,-1.266321559836565844e+07
12497,10,0.089453454159,-1.468885788377212940e+07
12503,10,0.089431987905,-1.435866987600997244e+07
12511,8,0.071522712207,-2.142243774538589068e+07
12517,8,0.071505568015,-2.233329965398820081e+07
12527,8,0.071477021737,-2.293565580034625762e+07
12539,8,0.071442811291,-2.591860440701973105e+07
12541,7,0.062507475033,-3.033273331201541563e+07
12547,5,0.044637519748,-3.755955483048665991e+07
12553,2,0.017850740280,-4.677003270064688136e+07
12569,-1,-0.008919687452,-5.121240277532724614e+07
12577,1,0.008916850176,-4.961623890193887600e+07
12583,-1,-0.008914723995,-5.344596657646479851e+07
12589,-1,-0.008912599334,-5.480399002818456376e+07
12601,-2,-0.017816709129,-5.608266261704436876e+07
12611,3,0.026714465659,-4.667543681084463448e+07
12613,2,0.017808231710,-5.131397344045646857e+07
12619,1,0.008901998768,-5.833344503523077652e+07
12637,5,0.044478282776,-4.799487819505274438e+07
12641,2,0.017788498029,-5.661636184243725228e+07
12647,3,0.026676416868,-5.626487275229878534e+07
12653,2,0.017780060796,-5.920432890380379086e+07
12659,4,0.035551693359,-5.520558302122141760e+07
12671,2,0.017767427427,-5.733267805177256078e+07
12689,3,0.026632231425,-5.182438515758026168e+07
12697,3,0.026623840016,-5.263779723793188198e+07
12703,3,0.026617551663,-5.450364364272460814e+07
12713,5,0.044345134947,-4.998045398261089374e+07
12721,6,0.053197426607,-5.069542970854995267e+07
12739,11,0.097459687915,-4.109548593970461240e+07
12743,8,0.070868647653,-4.976416262368918889e+07
12757,8,0.070829750050,-4.912175004728622473e+07
12763,10,0.088516374056,-4.498984389283644530e+07
12781,12,0.106144825797,-3.570212692947014989e+07
12791,13,0.114945269495,-3.264245835386116538e+07
12799,14,0.123748520729,-2.973988826625675645e+07
12809,8,0.070685831998,-4.492083986571879667e+07
12821,9,0.079484337609,-4.015565116448861888e+07
12823,7,0.061816330171,-4.567777068957454091e+07
12829,7,0.061801873029,-4.715736752523981529e+07
12841,6,0.052948276413,-4.690328294536606875e+07
12853,7,0.061744145728,-4.207168379467850983e+07
12889,3,0.026424795978,-4.041071499121687748e+07
12893,2,0.017613797712,-4.442448571236292797e+07
12899,4,0.035219401373,-4.124617775757425968e+07
12907,3,0.026406363644,-4.721703112099879829e+07
12911,0,0.000000000000,-5.663466501436691248e+07
12917,-1,-0.008798713370,-5.722356145416999418e+07
12919,-3,-0.026394096829,-6.276740899029342000e+07
12923,-4,-0.035186682250,-6.786163842807637944e+07
12941,-5,-0.043952753328,-7.216255893789962882e+07
12953,-5,-0.043932389117,-6.998624518661542991e+07
12959,-4,-0.035137774096,-7.113971302009347315e+07
12967,-4,-0.035126933287,-7.112789501817503945e+07
12973,-7,-0.061457916206,-8.028993252790590858e+07
12979,-8,-0.070221381738,-8.232202558257669185e+07
12983,-7,-0.061434243036,-8.088073339943488871e+07
13001,-10,-0.087702428825,-8.902286091945315224e+07
13003,-10,-0.087695683782,-9.195780367870803815e+07
13007,-12,-0.105218638034,-9.708478840570625533e+07
13009,-13,-0.113978095380,-1.015887233378538168e+08
13033,-13,-0.113873102869,-9.327443827808981275e+07
13037,-13,-0.113855632310,-9.448762280501810466e+07
13043,-13,-0.113829441542,-9.942347484119712458e+07
13049,-13,-0.113803268840,-1.005260105260660271e+08
13063,-12,-0.104992864009,-9.807816413892585492e+07
13093,-12,-0.104872509916,-8.923437543393500304e+07
13099,-10,-0.087373740605,-8.608226486215387498e+07
13103,-11,-0.096096443453,-9.098034361333584275e+07
13109,-11,-0.096074449226,-9.351441591870460725e+07
13121,-13,-0.113490598046,-9.809043742903498637e+07
13127,-12,-0.104736607685,-9.731994138066097479e+07
13147,-8,-0.069771274386,-8.895650540826599490e+07
13151,-9,-0.078480745633,-9.445575323886933170e+07
13159,-8,-0.069739454101,-8.975330111521106623e+07
13163,-9,-0.078444964137,-9.449449262744163913e+07
13171,-8,-0.069707677313,-9.213006362835705799e+07
13177,-9,-0.078403280849,-9.728871792302995619e+07
13183,-12,-0.104513915884,-1.068389256399203078e+08
13187,-14,-0.121914407567,-1.142167829471250794e+08
13217,-7,-0.060887984029,-8.858926277503447210e+07
13219,-9,-0.078278628546,-9.443494066936491338e+07
13229,-10,-0.086943374397,-9.656075361292714086e+07
13241,-11,-0.095594364934,-9.945260106959116813e+07
13249,-15,-0.130316590529,-1.089803194468919800e+08
13259,-18,-0.156320926281,-1.149345064791551376e+08
13267,-19,-0.164955665555,-1.173122298623470463e+08
13291,-17,-0.147458595268,-1.080761546177738522e+08
13297,-17,-0.147425322673,-1.091077023847712807e+08
13309,-15,-0.130022510290,-1.015470147941837824e+08
13313,-16,-0.138669840702,-1.065030999251989812e+08
13327,-14,-0.121272362137,-1.006712520325425208e+08
13331,-14,-0.121254166734,-1.025476849700436041e+08
13337,-14,-0.121226888978,-1.016148365478015734e+08
13339,-15,-0.129876214804,-1.061165795021668153e+08
13367,-13,-0.112441434678,-9.837218811059604587e+07
13381,-8,-0.069158521734,-8.234360064257171771e+07
13397,-1,-0.008639651435,-6.191438818379693340e+07
13399,-3,-0.025917019838,-6.763411418594866120e+07
13411,-4,-0.034540562835,-7.283390701161184780e+07
13417,-6,-0.051799258211,-7.947806748528168324e+07
13421,-6,-0.051791538501,-8.121312376692308956e+07
13441,-3,-0.025876495826,-6.696499483896177729e+07
13451,-1,-0.008622291746,-6.280954351603557428e+07
13457,-1,-0.008620369344,-6.198732298381688850e+07
13463,-4,-0.034473792911,-6.937987182330673028e+07
13469,-3,-0.025849585186,-6.709080644744536974e+07
13477,-1,-0.008613970613,-6.422490532275755524e+07
13487,-2,-0.017221553173,-6.615294728865799481e+07
13499,-2,-0.017213896880,-6.665876435996355013e+07
13513,-3,-0.025807466148,-6.905302392086175315e+07
13523,0,0.000000000000,-6.172170738133885172e+07
13537,0,0.000000000000,-5.895721690428386051e+07
13553,2,0.017179569491,-5.198318346248549289e+07
13567,5,0.042926758175,-4.024604623861916964e+07
13577,6,0.051493135958,-3.677412854287707562e+07
13591,10,0.085777679589,-2.544725098165740426e+07
13597,8,0.068607001423,-3.008167437892947126e+07
13613,5,0.042854169406,-3.519923968028736706e+07
13619,1,0.008568945686,-4.805979423053144717e+07
13627,0,0.000000000000,-5.175710549965703596e+07
13633,2,0.017129089490,-4.659932283907473345e+07
13649,5,0.042797616958,-3.294977256685178038e+07
13669,9,0.076979331923,-1.949857204157427545e+07
13679,6,0.051300792667,-2.922025393143582185e+07
13681,5,0.042747535622,-3.391260252248497054e+07
13687,6,0.051285797916,-3.283400507818807268e+07
13691,5,0.042731921224,-3.825001149017904177e+07
13693,4,0.034183040318,-4.231418578977300879e+07
13697,3,0.025633536477,-4.710697102903259786e+07
13709,6,0.051244630049,-4.151549596051749455e+07
13711,6,0.051240892429,-4.500902562234845046e+07
13721,2,0.017074072197,-6.053355551903613294e+07
13723,0,0.000000000000,-6.681465880986913547e+07
13729,-1,-0.008534548436,-7.447894297560406372e+07
13751,1,0.008527718561,-6.655862783270454942e+07
13757,2,0.017051717424,-6.611026291824972986e+07
13759,0,0.000000000000,-7.244041970925477239e+07
13763,-2,-0.017048000158,-8.042519964333236036e+07
13781,0,0.000000000000,-6.973772952079373798e+07
13789,-4,-0.034063840105,-7.990580658711664461e+07
13799,-2,-0.017025747501,-7.564564845295864158e+07
13807,-5,-0.042552035723,-8.341344126162229807e+07
13829,-2,-0.017007270036,-7.025867281015188879e+07
13831,-2,-0.017006040343,-7.375119899642707645e+07
13841,0,0.000000000000,-7.005861852839747903e+07
13859,2,0.016988852599,-5.987974048328682658e+07
13873,0,0.000000000000,-6.573009409360460722e+07
13877,-2,-0.016977830816,-7.156876231394074373e+07
13879,-3,-0.025464911245,-7.657334166604044829e+07
13883,-6,-0.050922484957,-8.698430814490501080e+07
13901,-6,-0.050889505256,-8.866818231622867045e+07
13903,-6,-0.050885844799,-9.209195586011281143e+07
13907,-8,-0.067838035005,-9.992887621359182237e+07
13913,-6,-0.050867554354,-9.555852475393078633e+07
13921,-4,-0.033901957460,-9.102287528868807327e+07
13931,0,0.000000000000,-8.025486076787889883e+07
13933,-1,-0.008471838759,-8.523009611172508234e+07
13963,7,0.059239129899,-5.802018991232119628e+07
13967,7,0.059230646564,-5.901959038144065227e+07
13997,15,0.126786723229,-2.939483904937456455e+07
13999,13,0.109873977255,-3.585789285669062712e+07
14009,12,0.101385927469,-4.243220491090424388e+07
14011,12,0.101378691045,-4.599052317022004480e+07
14029,16,0.135084843832,-2.899350118268580412e+07
14033,16,0.135065590006,-3.075489332161528749e+07
14051,17,0.143415240153,-2.370353852157537081e+07
14057,15,0.126515849704,-3.456499714100314784e+07
14071,11,0.092732123224,-4.041001796573644448e+07
14081,12,0.101126388297,-3.631352770831361681e+07
14083,10,0.084266006084,-4.284156289352288832e+07
14087,10,0.084254041579,-4.745541908460497186e+07
14107,13,0.109452584029,-3.129310984194368498e+07
14143,18,0.151356729307,5.087223546313934325e+06
14149,16,0.134510785662,-4.148031934267099238e+06
14153,14,0.117680304196,-1.350083921477832988e+07
14159,14,0.117655367525,-1.724458784814090135e+07
14173,18,0.151196455997,-1.696583176490628074e+06
14177,16,0.134377888594,-9.105536257321019212e+06
14197,16,0.134283202922,-2.586917070025582735e+06
14207,17,0.142625681025,6.042031647603004606e+05
14221,21,0.176097920098,1.887221608371788876e+07
14243,19,0.159203592591,2.238821652691294101e+07
14249,18,0.150792698050,1.758724264851822233e+07
14251,17,0.142405332229,1.260110154379275469e+07
14281,24,0.200831546308,4.773811972883168479e+07
14293,20,0.167289351960,3.892361002840943401e+07
14303,18,0.150507775100,3.475089128861767403e+07
14321,17,0.142056872474,3.470606390409388000e+07
14323,15,0.125335547676,2.826066321628000555e+07
14327,15,0.125318050043,2.594367298905092224e+07
14341,10,0.083504577324,1.436135516911246692e+07
14347,6,0.050092268667,-1.335414555136957781e+06
14369,10,0.083423177494,1.914796093717268632e+07
14387,19,0.158404851668,4.914024980460090651e+07
14389,18,0.150057324511,4.467379705371950793e+07
14401,17,0.141661747941,4.344203077859185391e+07
14407,15,0.124969629128,3.399331141989652158e+07
14411,15,0.124952284280,3.241511203019012525e+07
14419,15,0.124917616239,2.912619795367956907e+07
14423,16,0.133226979238,3.021130145386773542e+07
14431,16,0.133190046122,3.226122348864155390e+07
14437,14,0.116517070630,2.523578817484668443e+07
14447,15,0.124796504948,2.376949616612750728e+07
14449,14,0.116468676441,1.876039575437599576e+07
14461,16,0.133051820002,2.784034865776718822e+07
14479,16,0.132969090616,3.333821400774891382e+07
14489,16,0.132923196475,3.628765716491358259e+07
14503,15,0.124555335412,3.594970949029560617e+07
14519,18,0.149384023486,4.903342089742791278e+07
14533,16,0.132721825314,4.851710760892584361e+07
14537,15,0.124409591431,4.321110929574858142e+07
14543,10,0.082922616650,2.475840893741602112e+07
14549,8,0.066324413012,1.935774316606404140e+07
14551,7,0.058029872941,1.441912162088757995e+07
14557,4,0.033153092880,7.746321646908081099e+05
14561,1,0.008287134721,-1.045037468299780064e+07
14563,0,0.000000000000,-1.642112356929538764e+07
14591,2,0.016557221812,-1.509612326917653569e+06
14593,1,0.008278043586,-6.963210740784192577e+06
14621,7,0.057890793373,1.233567141287821460e+07
14627,5,0.041342084817,7.278411025930265829e+06
14629,4,0.033071406947,2.663203601029606843e+06
14633,3,0.024800164894,-1.372998869683238904e+06
14639,3,0.024795082025,-9.115706158695327088e+05
14653,1,0.008261078047,-7.535881679405329624e+06
14657,-2,-0.016519901433,-1.833976240714979319e+07
14669,0,0.000000000000,-1.811254455973222267e+07
14683,0,0.000000000000,-1.513330686529771869e+07
14699,5,0.041240707711,3.033355003080003422e+06
14713,5,0.041221081961,5.681925277761909947e+06
14717,3,0.024729287849,-3.758027328892991434e+06
14723,2,0.016482832284,-7.900258070208964195e+06
14731,1,0.008239177995,-1.713636654652263462e+07
14737,-2,-0.016475001162,-2.954591517900031923e+07
14741,-2,-0.016472765748,-3.130351830915945996e+07
14747,-4,-0.032938828665,-3.774912182100444508e+07
14753,-5,-0.041165162405,-4.521758587548701840e+07
14759,-8,-0.065850870535,-5.448614567959190482e+07
14767,-5,-0.041145644258,-4.442578791357109365e+07
14771,-5,-0.041140072743,-4.799314652548987127e+07
14779,-7,-0.057580511097,-5.763577228788854765e+07
14783,-10,-0.082246743530,-7.027645771809417858e+07
14797,-9,-0.073987043354,-6.287730269412578191e+07
14813,-10,-0.082163416289,-6.000987714851074860e+07
14821,-13,-0.106783609961,-7.285317960673763102e+07
14827,-12,-0.098549540183,-7.375470484939820397e+07
14831,-13,-0.106747603752,-7.915833051133972585e+07
14843,-15,-0.123120512702,-8.695247613085102912e+07
14851,-15,-0.123087346694,-8.666690133680413642e+07
14867,-14,-0.114819688672,-8.330207573956123880e+07
14869,-15,-0.123012821064,-8.877611853171923694e+07
14879,-15,-0.122971476385,-8.751240453659841387e+07
14887,-17,-0.139330221392,-9.525211350266398906e+07
14891,-20,-0.163895890340,-1.056312792624471118e+08
14897,-21,-0.172056025257,-1.086402859528020485e+08
14923,-15,-0.122790053775,-8.218479607203703305e+07
14929,-18,-0.147318451789,-9.520296374874691290e+07
14939,-19,-0.155450755586,-9.967806873721619970e+07
14947,-20,-0.163588578415,-1.045255535017553166e+08
14951,-21,-0.171745028338,-1.123170123845214194e+08
14957,-21,-0.171710577127,-1.111237921851038841e+08
14969,-20,-0.163468320815,-1.041404596872631730e+08
14983,-12,-0.098035158717,-7.771403593082278821e+07
15013,-5,-0.040807149778,-4.524486357852408252e+07
15017,-6,-0.048962057546,-4.954182835251999584e+07
15031,-6,-0.048939250398,-4.601473792437051966e+07
15053,-2,-0.016301158300,-2.864509921767741332e+07
15061,0,0.000000000000,-2.487940110521127835e+07
15073,0,0.000000000000,-2.739919016332185332e+07
15077,0,0.000000000000,-2.903355362180140245e+07
15083,1,0.008142469388,-2.785444694146121392e+07
15091,-1,-0.008140310870,-3.751663438675214450e+07
15101,1,0.008137615135,-3.092739638993338371e+07
15107,3,0.024407996936,-2.691163145471060382e+07
15121,6,0.048793390136,-1.559469806800647922e+07
15131,7,0.056906807791,-1.529493976839020477e+07
15137,7,0.056895528321,-1.558401031959628264e+07
15139,6,0.048764374275,-2.132159153319009067e+07
15149,5,0.040623563919,-2.937067285790738017e+07
15161,7,0.056850477417,-2.271203776398109948e+07
15173,8,0.064946276639,-2.116930303067200461e+07
15187,10,0.081145418331,-1.593010645415145854e+07
15193,9,0.073016454444,-1.872799481790778626e+07
15199,6,0.048668027288,-3.476144861053134015e+07
15217,5,0.040532695307,-3.473360637026845904e+07
15227,5,0.040519383639,-3.562397559272922622e+07
15233,5,0.040511402932,-3.429891452353731205e+07
15241,1,0.008100153864,-4.808084569478854307e+07
15259,4,0.032381499420,-3.217816574678829268e+07
15263,3,0.024282942004,-3.589681881364458818e+07
15269,-1,-0.008092723502,-5.397251632230872840e+07
15271,-1,-0.008092193544,-5.818990523284229083e+07
15277,-3,-0.024271812885,-6.605408510715814027e+07
15287,-6,-0.048527745751,-8.188019366309732056e+07
15289,-7,-0.056612000220,-8.792655084630044251e+07
15299,-4,-0.032339140190,-7.439599092551525864e+07
15307,-6,-0.048496032412,-8.030238509945041601e+07
15313,-7,-0.056567618950,-8.419691951807230464e+07
15319,-8,-0.064636045636,-9.121218056841776083e+07
15329,-11,-0.088845568992,-1.053454387593804857e+08
15331,-13,-0.104992459762,-1.126460625236321969e+08
15349,-9,-0.072644454412,-9.264509994959840622e+07
15359,-9,-0.072620801738,-9.634848776333388977e+07
15361,-10,-0.080684526639,-1.024291343751049234e+08
15373,-9,-0.072587726776,-1.047894558768377183e+08
15377,-9,-0.072578285084,-1.078430931906609959e+08
15383,-8,-0.064501448401,-1.088748357871476861e+08
15391,-10,-0.080605853503,-1.171595841584081915e+08
15401,-10,-0.080579680222,-1.184242790897936229e+08
15413,-7,-0.056383814139,-1.085417509804598710e+08
15427,-7,-0.056358224181,-1.057961336209292952e+08
15439,-7,-0.056336317640,-1.079040594140225548e+08
15443,-8,-0.064376024154,-1.128029647910745488e+08
15451,-7,-0.056314436625,-1.085418901421494691e+08
15461,-9,-0.072380856740,-1.211464656632368894e+08
15467,-10,-0.080407573657,-1.277583267002914481e+08
15473,-11,-0.088431180455,-1.304827932926848587e+08
15493,-10,-0.080340076246,-1.220245077019092571e+08
15497,-13,-0.104428619242,-1.349873006029942164e+08
15511,-12,-0.096352136064,-1.224925772528597911e+08
15527,-12,-0.096302479610,-1.261565257357381441e+08
15541,-14,-0.112302275322,-1.324405103467471119e+08
15551,-16,-0.128304184892,-1.398030703667649339e+08
15559,-14,-0.112237296019,-1.292960570258592452e+08
15569,-16,-0.128229994410,-1.368603866088127241e+08
15581,-16,-0.128180605529,-1.347822589755755886e+08
15583,-17,-0.136183153320,-1.407337225418495366e+08
15601,-17,-0.136104568478,-1.393097306252413877e+08
15607,-19,-0.152087627718,-1.485065570362402720e+08
15619,-18,-0.144027655965,-1.487671078108832834e+08
15629,-20,-0.159979523931,-1.523422414269721939e+08
15641,-21,-0.167914050004,-1.600014611360741141e+08
15643,-22,-0.175898711505,-1.656116060791139002e+08
15647,-21,-0.167881852749,-1.643083318962453713e+08
15649,-22,-0.175864987514,-1.708324761878890390e+08
15661,-23,-0.183788397579,-1.752472425297413443e+08
15667,-26,-0.207721010317,-1.916819403714204077e+08
15671,-28,-0.223670998258,-1.973350224181225775e+08
15679,-28,-0.223613928410,-1.931625248399560189e+08
