scenario,seed,kernel,kernel_param,match_mode,mode,alpha,curve,assigned_rank,K,c,P,D,D_zeta2,L2,L2_rank_power,X,p_max,prime_count,product_complete
st_iid,44,smoothstep,none,none,all,0.75,389a1,2,3000,4.8279339822758036,0.191269210545784,0.92343512135705608,1.5189898896443477,0.66366932732851902,0.44045697603668893,3.4486680249964294,2999,430,True
st_iid,44,smoothstep,none,none,all,0.75,389a1,2,10000,4.4689698101288453,0.20100587305022904,0.89828917832006483,1.477626471299776,0.66369180673415962,0.44048681432605308,3.3545305403989256,9973,1229,True
st_iid,44,smoothstep,none,none,all,0.75,389a1,2,30000,4.2433033550248105,0.19814903516782156,0.84080646572254636,1.383071199093272,0.66369050046318001,0.44048508040506634,3.1398820541694885,29989,3245,True
st_iid,44,smoothstep,none,none,all,0.75,389a1,2,100000,4.5182560273258989,0.12906292895286198,0.5831393566456029,0.95922579346630987,0.66368492390958045,0.44047767822486561,2.1776944460205341,99991,9592,True
st_iid,44,smoothstep,none,none,all,0.75,389a1,2,300000,4.8424376053137648,0.082811463523728757,0.40100934511837327,0.65963393290970973,0.66368319015617616,0.44047537689587907,1.4975500731920277,299993,25997,True
st_iid,44,smoothstep,none,none,all,0.75,389a1,2,1000000,6.0925578858667526,0.048785516474892522,0.29722858311518879,0.48892142200720357,0.66368239484233083,0.44047432122365149,1.1099884793487269,999983,78498,True
st_iid,45,smoothstep,none,none,all,0.75,37a1,1,1000,6.0081125707763325,0.11344176519120122,0.681570895496313,1.1211391849741377,0.64913375379769189,0.64913375379769189,1.7271312397715037,997,168,True
st_iid,45,smoothstep,none,none,all,0.75,37a1,1,3000,5.7919322324007751,0.071539271270989496,0.41435061115690686,0.68157943591137893,0.64902673425380653,0.64902673425380653,1.0501561799222316,2999,430,True
st_iid,45,smoothstep,none,none,all,0.75,37a1,1,10000,6.8649905342168553,0.072161934762958888,0.49539099907848699,0.81488553079418158,0.6490238086503014,0.6490238086503014,1.2555556821386928,9973,1229,True
st_iid,45,smoothstep,none,none,all,0.75,37a1,1,30000,8.4038122956599413,0.031956068231813156,0.26855279912745944,0.44175164803220668,0.64898757605933821,0.64898757605933821,0.68067812748362455,29989,3245,True
st_iid,45,smoothstep,none,none,all,0.75,37a1,1,100000,9.8460538368857868,0.03168883120746023,0.31200993809663985,0.51323577637036921,0.64898831546860825,0.64898831546860825,0.79082437100548164,99991,9592,True
st_iid,45,smoothstep,none,none,all,0.75,37a1,1,300000,10.883857491681164,0.039317905798606965,0.4279304835833827,0.70391743068914192,0.64898977939319824,0.64898977939319824,1.0846356183718344,299993,25997,True
st_iid,45,smoothstep,none,none,all,0.75,37a1,1,1000000,12.086675513993262,0.04908982537222472,0.59333279031267372,0.97599331976343229,0.64899009044240308,0.64899009044240308,1.5038647494572959,999983,78498,True
st_iid,45,smoothstep,none,none,all,0.75,11a1,0,1000,2.7480252766766911,0.19101327731078011,0.52490931423087805,0.86344121298431187,0.60414684319270273,1,0.86344121298431187,997,168,True
st_iid,45,smoothstep,none,none,all,0.75,11a1,0,3000,4.7317302562798353,0.088346925453863648,0.41803382021934576,0.68763807197350879,0.60393130758049418,1,0.68763807197350879,2999,430,True
st_iid,45,smoothstep,none,none,all,0.75,11a1,0,10000,5.0358428657356615,0.079301949768676772,0.39935215798151874,0.65690796933315498,0.60394235333096891,1,0.65690796933315498,9973,1229,True
st_iid,45,smoothstep,none,none,all,0.75,11a1,0,30000,5.8410382378688377,0.082611988407497491,0.48253978319456997,0.79374612798630539,0.60395610816234035,1,0.79374612798630539,29989,3245,True
st_iid,45,smoothstep,none,none,all,0.75,11a1,0,100000,6.1385687035886338,0.05914714242845636,0.36307879741802163,0.59724068282318965,0.60395265170276624,1,0.59724068282318965,99991,9592,True
st_iid,45,smoothstep,none,none,all,0.75,11a1,0,300000,6.0012728453684803,0.089189896227560947,0.5352529023116942,0.88045573339189154,0.60395508615767024,1,0.88045573339189154,299993,25997,True
st_iid,45,smoothstep,none,none,all,0.75,11a1,0,1000000,6.6936590299188081,0.046015002842973912,0.30800873929161193,0.50665406814774627,0.60395418324544814,1,0.50665406814774627,999983,78498,True
st_iid,45,smoothstep,none,none,all,0.75,389a1,2,1000,-0.11524594301312796,1.2336769111971628,-0.14217625900443995,-0.23387057193344019,1.0158656066575167,1.0319829307896444,-0.22662251957451368,997,168,True
st_iid,45,smoothstep,none,none,all,0.75,389a1,2,3000,-0.9243851043791852,3.471070990682072,-3.208606320029209,-5.2779458429205688,1.0165948599214569,1.0334651092187266,-5.1070382500968634,2999,430,True
st_iid,45,smoothstep,none,none,all,0.75,389a1,2,10000,-0.65633318022597886,4.6133582587965796,-3.0279000975177435,-4.9806960214200027,1.0166701006784247,1.0336180936134782,-4.818700497016005,9973,1229,True
st_iid,45,smoothstep,none,none,all,0.75,389a1,2,30000,-0.68322109679886778,4.1727425515154417,-2.8509057427056863,-4.6895519775498276,1.0166668817712519,1.0336115484904806,-4.5370545485860712,29989,3245,True
st_iid,45,smoothstep,none,none,all,0.75,389a1,2,100000,-1.0062697878482343,3.1238992131199774,-3.1434853984455056,-5.1708262205429829,1.0166611282735869,1.0335998497425227,-5.0027350737629011,99991,9592,True
st_iid,45,smoothstep,none,none,all,0.75,389a1,2,300000,0.2293169612674871,2.5745613022596072,0.59039057443103748,0.97115356862770696,1.0166607825086089,1.033599146691017,0.93958433667130581,299993,25997,True
st_iid,45,smoothstep,none,none,all,0.75,389a1,2,1000000,1.0954589372983543,3.3074086101347371,3.6231303212696262,5.9598104940871677,1.0166617204481148,1.0336010538245206,5.7660646455755193,999983,78498,True
st_iid,46,smoothstep,none,none,all,0.75,37a1,1,1000,5.7518548323639864,0.18511233919999054,1.064739302757667,1.7514259514183141,0.49447814189808231,0.49447814189808231,3.5419683966117623,997,168,True
st_iid,46,smoothstep,none,none,all,0.75,37a1,1,3000,5.6500662042608667,0.11061176522865326,0.62496379651205103,1.0280242394294754,0.49429867324230348,0.49429867324230348,2.079763299153226,2999,430,True
st_iid,46,smoothstep,none,none,all,0.75,37a1,1,10000,5.9541463840981441,0.10276282238579489,0.6118648873281004,1.006477397474244,0.49428353142566045,0.49428353142566045,2.0362349410494507,9973,1229,True
st_iid,46,smoothstep,none,none,all,0.75,37a1,1,30000,6.0126323133114061,0.11204704903937235,0.67369770766531789,1.1081883100962389,0.49428993264200749,0.49428993264200749,2.2419803376793657,29989,3245,True
st_iid,46,smoothstep,none,none,all,0.75,37a1,1,100000,6.1691958698533806,0.11665106979525033,0.71964329799483684,1.183765776850717,0.49429262203093893,0.49429262203093893,2.3948683918988829,99991,9592,True
st_iid,46,smoothstep,none,none,all,0.75,37a1,1,300000,7.3321879348988439,0.057169975634990024,0.41918100558933474,0.68952511626959356,0.4942901993723095,0.4942901993723095,1.3949803519171724,299993,25997,True
st_iid,46,smoothstep,none,none,all,0.75,37a1,1,1000000,8.0349763466222228,0.067406172309890822,0.54160700012631458,0.89090780535124647,0.49429052116449701,0.49429052116449701,1.8023971069733655,999983,78498,True
st_iid,46,smoothstep,none,none,all,0.75,11a1,0,1000,9.2870493391180169,0.097473256123963126,0.90523893886773299,1.489058369181073,0.53498169412136243,1,1.489058369181073,997,168,True
st_iid,46,smoothstep,none,none,all,0.75,11a1,0,3000,8.9683787828390074,0.12473855824385369,1.1187026391561052,1.8401920818208961,0.53513591620887568,1,1.8401920818208961,2999,430,True
st_iid,46,smoothstep,none,none,all,0.75,11a1,0,10000,8.6672318104802937,0.12309831920625552,1.0669216680411151,1.7550157984193648,0.53513471920181199,1,1.7550157984193648,9973,1229,True
st_iid,46,smoothstep,none,none,all,0.75,11a1,0,30000,8.133262623284546,0.095153622858530337,0.77390940426539878,1.2730299437303705,0.53512557103941505,1,1.2730299437303705,29989,3245,True
st_iid,46,smoothstep,none,none,all,0.75,11a1,0,100000,7.5993491784423952,0.085448900152435156,0.64935602917221436,1.0681478538986662,0.53512564850059063,1,1.0681478538986662,99991,9592,True
st_iid,46,smoothstep,none,none,all,0.75,11a1,0,300000,7.215372163014429,0.082738927975132645,0.59699215770942793,0.98201273785746701,0.53512545507019549,1,0.98201273785746701,299993,25997,True
st_iid,46,smoothstep,none,none,all,0.75,11a1,0,1000000,8.1448169880089125,0.048656315352369008,0.39629678385589395,0.65188208034694817,0.53512475866940923,1,0.65188208034694817,999983,78498,True
st_iid,46,smoothstep,none,none,all,0.75,389a1,2,1000,2.0770583643323275,0.43582912950017944,0.90524253884802486,1.4890642909112952,0.73971147997775455,0.54717307361087997,2.7213771340843382,997,168,True
st_iid,46,smoothstep,none,none,all,0.75,389a1,2,3000,1.7043792128064823,0.50031925264742205,0.85273373397914076,1.4026907689729817,0.73984294061467482,0.54736757677736925,2.5626120882631271,2999,430,True
st_iid,46,smoothstep,none,none,all,0.75,389a1,2,10000,1.024110597577137,0.59329255315305185,0.60759719114763722,0.99945731864004206,0.73989256174877305,0.54744100293116194,1.8256895506340416,9973,1229,True
st_iid,46,smoothstep,none,none,all,0.75,389a1,2,30000,1.1324004521941622,0.72322843871163334,0.81898421103673147,1.3471750289451367,0.73990379159529673,0.54745762081709626,2.4607841369244969,29989,3245,True
st_iid,46,smoothstep,none,none,all,0.75,389a1,2,100000,1.2015909437104522,0.57683929758949393,0.69312487595983441,1.1401447210462829,0.73990169983940046,0.54745452542523421,2.082629091723514,99991,9592,True
st_iid,46,smoothstep,none,none,all,0.75,389a1,2,300000,1.0898160053895649,0.48547527139935265,0.52907872099185738,0.8702996122039941,0.73990071361863707,0.54745306601336841,1.5897246106257847,299993,25997,True
st_iid,46,smoothstep,none,none,all,0.75,389a1,2,1000000,1.3158707994152259,0.57772072014394626,0.76020582585455454,1.2504884607646469,0.73990130504146878,0.54745394120206858,2.2841893475438222,999983,78498,True
st_iid,47,smoothstep,none,none,all,0.75,37a1,1,1000,4.2780843993545421,0.21572581416774031,0.92289324012906682,1.5180985307522428,0.7672988038890749,0.7672988038890749,1.9784971943885732,997,168,True
st_iid,47,smoothstep,none,none,all,0.75,37a1,1,3000,4.9046163856139513,0.1100127508092783,0.53957034024565087,0.88755763413095978,0.76699736182305178,0.76699736182305178,1.1571847287992649,2999,430,True
st_iid,47,smoothstep,none,none,all,0.75,37a1,1,10000,5.345656580743924,0.07963110470406097,0.42568053889317198,0.70021642001968998,0.76691205641037741,0.76691205641037741,0.91303352733445831,9973,1229,True
st_iid,47,smoothstep,none,none,all,0.75,37a1,1,30000,6.3086479863082667,0.069150559952035923,0.4362465407935005,0.71759679649592345,0.76691336889191553,0.76691336889191553,0.93569472850988666,29989,3245,True
st_iid,47,smoothstep,none,none,all,0.75,37a1,1,100000,6.8892108582195783,0.060024530978668181,0.41352165057777829,0.68021585041469612,0.76690872273416233,0.76690872273416233,0.88695803066316536,99991,9592,True
st_iid,47,smoothstep,none,none,all,0.75,37a1,1,300000,8.0193669746607963,0.055489819311177781,0.444993224413954,0.73198451435515088,0.76690871292530394,0.76690871292530394,0.95446107472565034,299993,25997,True
st_iid,47,smoothstep,none,none,all,0.75,37a1,1,1000000,8.2579071795706209,0.061097830018891734,0.50454020916919151,0.82993537815713303,0.76690884181310381,0.76690884181310381,1.0821825657858157,999983,78498,True
st_iid,47,smoothstep,none,none,all,0.75,11a1,0,1000,8.6781045871577351,0.045189900235092638,0.39216268052335784,0.64508175293938874,0.45287576631255294,1,0.64508175293938874,997,168,True
st_iid,47,smoothstep,none,none,all,0.75,11a1,0,3000,10.410762551730413,0.027083218591022137,0.28195695788774217,0.46380060541443785,0.45276153905073269,1,0.46380060541443785,2999,430,True
st_iid,47,smoothstep,none,none,all,0.75,11a1,0,10000,14.125825960754973,0.014325865871332749,0.20236468803556582,0.33287656927681591,0.45271554152363191,1,0.33287656927681591,9973,1229,True
st_iid,47,smoothstep,none,none,all,0.75,11a1,0,30000,17.906562560314438,0.011231231233288721,0.20111274470824198,0.3308172050479376,0.45270648967153437,1,0.3308172050479376,29989,3245,True
st_iid,47,smoothstep,none,none,all,0.75,11a1,0,100000,20.587314378049772,0.014339110431413617,0.29520377435308504,0.48559074509556632,0.45271041952020319,1,0.48559074509556632,99991,9592,True
st_iid,47,smoothstep,none,none,all,0.75,11a1,0,300000,22.121076717055029,0.012748174654925582,0.28200334954402534,0.46387691663027553,0.45271010281087365,1,0.46387691663027553,299993,25997,True
st_iid,47,smoothstep,none,none,all,0.75,11a1,0,1000000,23.590375878374303,0.011457751384095828,0.27029266187178402,0.44461360753198625,0.45271005800326858,1,0.44461360753198625,999983,78498,True
st_iid,47,smoothstep,none,none,all,0.75,389a1,2,1000,1.7390364732296988,0.41542095959268777,0.72243220047576495,1.1883533375507132,1.0039583944124337,1.0079324577111919,1.1790009622760043,997,168,True
st_iid,47,smoothstep,none,none,all,0.75,389a1,2,3000,1.3743858546788523,0.40746283162388275,0.5600111520912554,0.92118142188982943,1.0039328299110339,1.0078811269731771,0.9139782433036322,2999,430,True
st_iid,47,smoothstep,none,none,all,0.75,389a1,2,10000,1.3384779890245788,0.36901411610969903,0.49391727205219238,0.81246134700339467,1.0039500876204062,1.0079157784330213,0.80608059164080736,9973,1229,True
st_iid,47,smoothstep,none,none,all,0.75,389a1,2,30000,1.620819292270288,0.48535535673491648,0.78667332580268046,1.294025753093623,1.003965483928037,1.0079466929188574,1.2838236011731186,29989,3245,True
st_iid,47,smoothstep,none,none,all,0.75,389a1,2,100000,1.5922804367367358,0.38660588298234555,0.61558498420012053,1.0125967115510055,1.0039619610613366,1.0079396192581247,1.0046204080124448,99991,9592,True
st_iid,47,smoothstep,none,none,all,0.75,389a1,2,300000,2.1016643375525548,0.30372918035586843,0.63833678662799664,1.0500219264468191,1.0039615937152624,1.0079388816552897,1.0417515839079632,299993,25997,True
st_iid,47,smoothstep,none,none,all,0.75,389a1,2,1000000,1.8777880615417049,0.40769439927115342,0.76556367570878903,1.2593017705149352,1.00396237886537,1.0079404581770126,1.249381112047572,999983,78498,True
st_iid,48,smoothstep,none,none,all,0.75,37a1,1,1000,3.540017097358902,0.18025406199131169,0.63810246131763482,1.0496364767610802,0.99067467527121711,0.99067467527121711,1.0595168151176582,997,168,True
st_iid,48,smoothstep,none,none,all,0.75,37a1,1,3000,3.079019502800362,0.18540111960201253,0.57085366309561902,0.93901663761108389,0.99081302095321888,0.99081302095321888,0.94772335218979675,2999,430,True
st_iid,48,smoothstep,none,none,all,0.75,37a1,1,10000,3.3587516635151418,0.15190465352080415,0.51021000770869218,0.83926182292692397,0.99078132438084698,0.99078132438084698,0.84707069287099279,9973,1229,True
st_iid,48,smoothstep,none,none,all,0.75,37a1,1,30000,4.8392053197290226,0.099054933336298209,0.479347160346418,0.7884944739007822,0.99075621160411964,0.99075621160411964,0.79585115355889791,29989,3245,True
st_iid,48,smoothstep,none,none,all,0.75,37a1,1,100000,5.4883999056144814,0.091218808351528388,0.5006452991467939,0.82352850797398258,0.99075764116833198,0.99075764116833198,0.83121085697896047,99991,9592,True
st_iid,48,smoothstep,none,none,all,0.75,37a1,1,300000,4.836598482082505,0.085934324753372412,0.41562982466094606,0.68368365778294526,0.9907570956752213,0.9907570956752213,0.69006183328619086,299993,25997,True
st_iid,48,smoothstep,none,none,all,0.75,37a1,1,1000000,5.5216665132751297,0.05589556785925856,0.3086366852889656,0.5076869979109343,0.99075635565171194,0.99075635565171194,0.51242365997943229,999983,78498,True
st_iid,48,smoothstep,none,none,all,0.75,11a1,0,1000,0.063708201090392491,3.3371652751286516,0.21260479641977112,0.34972087240621336,2.5762323850098712,1,0.34972087240621336,997,168,True
st_iid,48,smoothstep,none,none,all,0.75,11a1,0,3000,0.0038132733707353372,4.112496882770011,0.015682074850298967,0.025795979160120573,2.5765963683075954,1,0.025795979160120573,2999,430,True
st_iid,48,smoothstep,none,none,all,0.75,11a1,0,10000,0.49793190307332164,4.97848971873265,2.4789488600795142,4.0777074299193705,2.5767520842450624,1,4.0777074299193705,9973,1229,True
st_iid,48,smoothstep,none,none,all,0.75,11a1,0,30000,0.67432087111886985,2.1976206002593455,1.4819014375556554,2.4376301583466571,2.5765963158200424,1,2.4376301583466571,29989,3245,True
st_iid,48,smoothstep,none,none,all,0.75,11a1,0,100000,-0.079410558183580712,1.1795004735687282,-0.093664790983890495,-0.15407240555362009,2.5765608692880555,1,-0.15407240555362009,99991,9592,True
st_iid,48,smoothstep,none,none,all,0.75,11a1,0,300000,0.52467547534821724,0.96300096405067481,0.50526298857407925,0.83112430262304915,2.576555931021955,1,0.83112430262304915,299993,25997,True
st_iid,48,smoothstep,none,none,all,0.75,11a1,0,1000000,0.31913034668674073,0.60788402863788782,0.19399424080454178,0.31910773547174903,2.576552865474846,1,0.31910773547174903,999983,78498,True
st_iid,48,smoothstep,none,none,all,0.75,389a1,2,1000,1.9261850313504831,0.16827117282100404,0.32412141429560826,0.53315835616987373,1.3216049017795384,1.7466395164077033,0.30524807847380858,997,168,True
st_iid,48,smoothstep,none,none,all,0.75,389a1,2,3000,1.9070253030907327,0.08603383303219389,0.16406869651427705,0.26988218819971715,1.3209105884261538,1.744804782616328,0.15467758392720007,2999,430,True
st_iid,48,smoothstep,none,none,all,0.75,389a1,2,10000,2.3583033990465063,0.067663422155512701,0.15957087846046428,0.26248357405651557,1.3208610454937999,1.7446739015029742,0.15044850148236605,9973,1229,True
st_iid,48,smoothstep,none,none,all,0.75,389a1,2,30000,3.0293761576266385,0.06872461687519571,0.20819271580374321,0.34246329069522835,1.3208675108294439,1.7446909811647711,0.19628879520349032,29989,3245,True
st_iid,48,smoothstep,none,none,all,0.75,389a1,2,100000,4.0216252606464025,0.047785216593783139,0.19217423413901791,0.31611394450573799,1.3208628705336669,1.7446787227544385,0.18118748190306821,99991,9592,True
st_iid,48,smoothstep,none,none,all,0.75,389a1,2,300000,4.3585657081801488,0.057291038484156717,0.24970675572307469,0.41075114921103389,1.320864558939266,1.7446831830618217,0.23543022205910677,299993,25997,True
st_iid,48,smoothstep,none,none,all,0.75,389a1,2,1000000,4.980851219590118,0.057847548243979766,0.2881300312213248,0.47395490403800022,1.3208648640750575,1.7446839891480201,0.27165659052642888,999983,78498,True
st_iid,49,smoothstep,none,none,all,0.75,37a1,1,1000,2.7568203679979297,0.17318819584815059,0.47744874581099606,0.78537170715846683,1.0983587402596204,1.0983587402596204,0.71504115947839364,997,168,True
st_iid,49,smoothstep,none,none,all,0.75,37a1,1,3000,3.6004609437114246,0.12207797789074062,0.43953699148287839,0.72300937093016537,1.0983654045915179,1.0983654045915179,0.6582594170462357,2999,430,True
st_iid,49,smoothstep,none,none,all,0.75,37a1,1,10000,3.1365457317771277,0.21235161225709448,0.66605054306098133,1.0956092285237697,1.0985298438995541,1.0985298438995541,0.99734134180149647,9973,1229,True
st_iid,49,smoothstep,none,none,all,0.75,37a1,1,30000,3.737341328613589,0.12099343307474764,0.45219375792109667,0.7438289172205319,1.0985069641018519,1.0985069641018519,0.67712717490934837,29989,3245,True
st_iid,49,smoothstep,none,none,all,0.75,37a1,1,100000,3.358927236923277,0.12149049990459239,0.40807774915696016,0.67126099151102891,1.0985114717998037,1.0985114717998037,0.61106416158880283,99991,9592,True
st_iid,49,smoothstep,none,none,all,0.75,37a1,1,300000,4.5030679659287332,0.084637652373067404,0.38112910111257187,0.6269322422873117,1.0985082653081424,1.0985082653081424,0.57071235791881003,299993,25997,True
st_iid,49,smoothstep,none,none,all,0.75,37a1,1,1000000,5.0453011740540896,0.073838058657804961,0.37253524403609811,0.61279591401659539,1.0985081270114634,1.0985081270114634,0.55784376915237932,999983,78498,True
st_iid,49,smoothstep,none,none,all,0.75,11a1,0,1000,4.8911615679248426,0.15903620977065414,0.77787179713865684,1.2795478187538294,0.60154576524655812,1,1.2795478187538294,997,168,True
st_iid,49,smoothstep,none,none,all,0.75,11a1,0,3000,4.4736880566827848,0.16021296188433848,0.71674281410773932,1.1789946720944859,0.60149357799994463,1,1.1789946720944859,2999,430,True
st_iid,49,smoothstep,none,none,all,0.75,11a1,0,10000,4.540278629455333,0.14627510010553041,0.66412971103057927,1.0924495864802681,0.60148227883121463,1,1.0924495864802681,9973,1229,True
st_iid,49,smoothstep,none,none,all,0.75,11a1,0,30000,5.0265007003999065,0.11836822962733429,0.5949779891268927,0.97869956333967945,0.60147383278435573,1,0.97869956333967945,29989,3245,True
st_iid,49,smoothstep,none,none,all,0.75,11a1,0,100000,5.8915069384809033,0.10809096303928205,0.63681865873301302,1.0475247061545279,0.60147587012823733,1,1.0475247061545279,99991,9592,True
st_iid,49,smoothstep,none,none,all,0.75,11a1,0,300000,6.0753767745914953,0.12006677801879206,0.72945091457540201,1.1998986594786742,0.60147659930384334,1,1.1998986594786742,299993,25997,True
st_iid,49,smoothstep,none,none,all,0.75,11a1,0,1000000,6.3741248837174505,0.074116910751391429,0.47243044512470955,0.77711693340190635,0.60147594727914477,1,0.77711693340190635,999983,78498,True
st_iid,49,smoothstep,none,none,all,0.75,389a1,2,1000,1.9865758084919518,0.29688341021318393,0.58978140067210361,0.97015151795900667,0.70462019474995508,0.49648961884946463,1.9540217582135511,997,168,True
st_iid,49,smoothstep,none,none,all,0.75,389a1,2,3000,2.5286776322612576,0.3017047214785859,0.76291398075051275,1.2549431970113105,0.70459037890649989,0.49644760204760507,2.5278462255337315,2999,430,True
st_iid,49,smoothstep,none,none,all,0.75,389a1,2,10000,3.36522491234365,0.16281956987895854,0.54792447277374901,0.90129963132539326,0.70450532812574762,0.49632775735756735,1.8159363806769198,9973,1229,True
st_iid,49,smoothstep,none,none,all,0.75,389a1,2,30000,3.6626705284370646,0.17734649560561278,0.6495617827762713,1.0684863050113562,0.70451133241068131,0.49633621749507351,2.1527470036416632,29989,3245,True
st_iid,49,smoothstep,none,none,all,0.75,389a1,2,100000,3.7628587785785519,0.14439690854998902,0.54334517493693057,0.89376698831136625,0.70450882147394178,0.49633267953460236,1.8007417709215263,99991,9592,True
st_iid,49,smoothstep,none,none,all,0.75,389a1,2,300000,3.9980508924731102,0.11728483307828108,0.46891073156218144,0.77132723665735614,0.7045083014598128,0.49633194682579046,1.5540551874410924,299993,25997,True
st_iid,49,smoothstep,none,none,all,0.75,389a1,2,1000000,5.1216927405425512,0.046302233017220862,0.23714581071520971,0.39008922285578962,0.70450703203502629,0.49633015818680154,0.78594704839389085,999983,78498,True
st_iid,50,smoothstep,none,none,all,0.75,37a1,1,1000,2.5395504110435501,0.22943708834666746,0.5826670520194146,0.95844888349676272,1.0067440970167654,1.0067440970167654,0.95202831219660145,997,168,True
st_iid,50,smoothstep,none,none,all,0.75,37a1,1,3000,2.6402782049166476,0.17612156906549267,0.46500994021934233,0.76491069208985341,1.0065162125704226,1.0065162125704226,0.75995864004658065,2999,430,True
st_iid,50,smoothstep,none,none,all,0.75,37a1,1,10000,2.604278622803172,0.15918027377192595,0.41454978415618321,0.68190706236308485,1.0065258239868038,1.0065258239868038,0.67748590857021573,9973,1229,True
st_iid,50,smoothstep,none,none,all,0.75,37a1,1,30000,3.7675130851191883,0.09839830174571923,0.37071688938050346,0.60980484049799566,1.0065028413379258,1.0065028413379258,0.60586499655320725,29989,3245,True
st_iid,50,smoothstep,none,none,all,0.75,37a1,1,100000,4.3834030237966637,0.045887732758255778,0.20114442652771158,0.33086931955208287,1.0064840683320564,1.0064840683320564,0.3287377614435556,99991,9592,True
st_iid,50,smoothstep,none,none,all,0.75,37a1,1,300000,5.348752740684894,0.022691729652858535,0.12137245117160778,0.19964967970905056,1.0064789502678888,1.0064789502678888,0.19836448606889487,299993,25997,True
st_iid,50,smoothstep,none,none,all,0.75,37a1,1,1000000,5.7892645875547082,0.02838963100877091,0.16435508545282249,0.27035327912109908,1.0064795434369966,1.0064795434369966,0.26861279087489232,999983,78498,True
st_iid,50,smoothstep,none,none,all,0.75,11a1,0,1000,0.600583400231259,1.613154694193135,0.96883393133752982,1.5936679387755983,0.83492616785688301,1,1.5936679387755983,997,168,True
st_iid,50,smoothstep,none,none,all,0.75,11a1,0,3000,0.0098771443306356344,0.95669305270916782,0.0094493953617248543,0.015543632341618832,0.83457336531294779,1,0.015543632341618832,2999,430,True
st_iid,50,smoothstep,none,none,all,0.75,11a1,0,10000,0.942352174201182,1.0000759932270908,0.94242378658395565,1.5502249919600513,0.83457001861204594,1,1.5502249919600513,9973,1229,True
st_iid,50,smoothstep,none,none,all,0.75,11a1,0,30000,1.021549386130951,0.57402209716075825,0.58639192098017368,0.96457604734486091,0.83453944997922547,1,0.96457604734486091,29989,3245,True
st_iid,50,smoothstep,none,none,all,0.75,11a1,0,100000,0.95957689754252806,1.0256348118499314,0.98417547076657175,1.6189037596203246,0.83455076040434517,1,1.6189037596203246,99991,9592,True
st_iid,50,smoothstep,none,none,all,0.75,11a1,0,300000,0.72262742665588431,0.96125553515312323,0.6946296137264264,1.1426199154602232,0.83455166782397872,1,1.1426199154602232,299993,25997,True
st_iid,50,smoothstep,none,none,all,0.75,11a1,0,1000000,1.6720290698732656,0.48405914190179,0.80936095679770104,1.3313454102134141,0.834550463512578,1,1.3313454102134141,999983,78498,True
st_iid,50,smoothstep,none,none,all,0.75,389a1,2,1000,0.90932351874695339,1.1668211429375934,1.0610179074443542,1.7453045014912367,1.034339148820526,1.0698574747827703,1.6313429990715473,997,168,True
st_iid,50,smoothstep,none,none,all,0.75,389a1,2,3000,-0.063718269302347474,2.0587460886084901,-0.13117973769911029,-0.21578201942148109,1.0347323087538371,1.0706709507790462,-0.20153906227162777,2999,430,True
st_iid,50,smoothstep,none,none,all,0.75,389a1,2,10000,-0.23222260250539872,2.0235161884420605,-0.46990619549182011,-0.77296470918753735,1.0347715503283934,1.0707521613690267,-0.721889468987157,9973,1229,True
st_iid,50,smoothstep,none,none,all,0.75,389a1,2,30000,0.69499901898346417,1.4195116704813671,0.9865592184201285,1.6228248673424297,1.0347657792966476,1.0707402180033985,1.5156102666700046,29989,3245,True
st_iid,50,smoothstep,none,none,all,0.75,389a1,2,100000,0.33917608657581977,2.1104698012404293,0.71582088802117694,1.1774781644675834,1.0347763869655306,1.0707621710214377,1.0996635820112561,99991,9592,True
st_iid,50,smoothstep,none,none,all,0.75,389a1,2,300000,-0.057245825820368627,2.6096010984245033,-0.14938876994105177,-0.24573467688058837,1.0347787973599099,1.0707671594656214,-0.22949403584923642,299993,25997,True
st_iid,50,smoothstep,none,none,all,0.75,389a1,2,1000000,-0.032585227556668948,3.5078825993550988,-0.11430515274206526,-0.18802443976171312,1.0347795143292864,1.0707686432755539,-0.175597633478072,999983,78498,True
st_iid,51,smoothstep,none,none,all,0.75,37a1,1,1000,2.3859524455940617,0.19581916006853661,0.46721520385969995,0.76853820537825945,1.2423400239448414,1.2423400239448414,0.61862146478859781,997,168,True
st_iid,51,smoothstep,none,none,all,0.75,37a1,1,3000,2.1727612465574495,0.29019045269686122,0.63051456974070275,1.0371548954106338,1.2426562237495795,1.2426562237495795,0.83462736965267204,2999,430,True
st_iid,51,smoothstep,none,none,all,0.75,37a1,1,10000,2.0075399329590269,0.262567204127096,0.5271141473705494,0.86706801812747314,1.242694930113555,1.242694930113555,0.69773199931558594,9973,1229,True
st_iid,51,smoothstep,none,none,all,0.75,37a1,1,30000,2.6450782553305352,0.33333965826200718,0.88170948170814678,1.4503539635248237,1.2427103077099748,1.2427103077099748,1.167089348600872,29989,3245,True
st_iid,51,smoothstep,none,none,all,0.75,37a1,1,100000,2.07927836321335,0.34432298417432994,0.71594333095073692,1.1776795750136613,1.2427166883257179,1.2427166883257179,0.94766537383538352,99991,9592,True
st_iid,51,smoothstep,none,none,all,0.75,37a1,1,300000,2.5420635133477125,0.24540215371888022,0.62382786106571209,1.0261557005160522,1.2427130514378564,1.2427130514378564,0.82573825013647295,299993,25997,True
