scenario,seed,kernel,kernel_param,match_mode,mode,alpha,cross_curve_ratio,cross_curve_cv,max_within_cv,score,passes_old_gate,passes_primary_gate,mean_37a1,mean_11a1,mean_389a1,cv_37a1,cv_11a1,cv_389a1,tail_ratio,tail_max_cv,tail_slope_37a1,tail_slope_11a1,tail_slope_389a1,loo_k_pass_count,loo_k_ratio_min,loo_k_ratio_max,loo_k_ratio_range,loo_k_maxcv_min,loo_k_maxcv_max,loo_k_maxcv_range
real,,exponential,6,discrete_both,cP_only,0.75,1.3425473020001186,0.12781253101832324,0.080866357424290325,0.3754351384689813,True,False,1.5702301482867553,1.191700267317805,1.5999139786803391,0.04703084694389989,0.029273341552885114,0.080866357424290325,1.4069500869247127,0.059478277605756517,0.025381058130489062,0.012996780056736337,-0.047494757362012127,6,1.3175286976281888,1.3739677736110405,0.056439075982851694,0.071622694874883902,0.08665197128809643,0.015029276413212528
real,,exponential,6,none,PL2_only,0.75,1.422738310869623,0.14874036826204251,0.074189943057040839,0.42677334565344865,False,False,1.6192471737408103,1.1821963150192007,1.6819559883467103,0.074189943057040839,0.059138291412973769,0.069723829478438262,1.4145342145653921,0.066018305400377661,0.030466089843818669,0.015536711990636413,-0.012485371357610188,4,1.409256010038207,1.444784721820995,0.035528711782788047,0.067912167225946271,0.079235715685625929,0.011323548459679658
real,,exponential,6,none,P_only,0.75,1.422832751685849,0.14875155274388158,0.074241963062715868,0.42689174306751343,False,False,1.6191806402209605,1.1821963150192007,1.6820676359316402,0.074241963062715868,0.059138291412973769,0.069753606831740686,1.4145342451870797,0.066018145081440022,0.030466231906638459,0.015536711990636413,-0.012485780229490522,4,1.4092833841512618,1.444895114390089,0.035611730238827244,0.067973998382111059,0.079294804306027991,0.011320805923916932
real,,exponential,6,none,all,0.75,1.366292437410328,0.13771484908658885,0.069093938656038231,0.38119475991580232,True,False,1.5904629702754212,1.1701754722624476,1.5988018981952412,0.069093938656038231,0.034820928553105784,0.065560237160430565,1.4495068598345688,0.066224508313373814,0.031517617229109264,-0.01983894479073043,-0.010766517569499069,7,1.3485834443468894,1.3929222097524925,0.044338765405603109,0.060978087607661213,0.073870358761003341,0.012892271153342127
real,,exponential,6,none,cP_only,0.75,1.366381739653721,0.13772071816083636,0.069145516479137428,0.38131169660544645,True,False,1.5903971169673474,1.1701754722624476,1.5989063974900777,0.069145516479137428,0.034820928553105784,0.065575975664715916,1.4495068883878572,0.066224338733078134,0.031517759291929022,-0.01983894479073043,-0.010766926441379429,7,1.348687637095374,1.3928665656347998,0.044178928539425844,0.061041484925484828,0.073928851425662565,0.012887366500177737
real,,gaussian,0.35,continuous,PL2_only,0.75,1.3650597764046786,0.13360345370059579,0.067555141479921546,0.37875336139585231,True,False,1.5974113926751641,1.2004423061041716,1.6386755059572773,0.044043229391346687,0.046956502078474779,0.067555141479921546,1.3361786762388137,0.052825059364386938,0.022639225988473989,-0.013222120092276864,-0.025343720349423247,7,1.3458007765228517,1.3771496285652676,0.031348852042415887,0.057668771775647547,0.072719789175355945,0.015051017399708398
real,,gaussian,0.35,continuous,P_only,0.75,1.3651445707677263,0.1336143596699699,0.06759263077622249,0.37885296645514577,True,False,1.5973676954047253,1.2004423061041716,1.6387772966979988,0.044042841983309655,0.046956502078474779,0.06759263077622249,1.3361785533811845,0.052824909525819898,0.022639366648583799,-0.013222120092276864,-0.02534442520005151,7,1.345820018095915,1.3772483911711291,0.031428373075214067,0.057708593404100832,0.072757990202501802,0.01504939679840097
real,,gaussian,0.35,continuous,all,0.75,1.346681799742748,0.13170869633625321,0.065538469635477006,0.36318211031002023,True,True,1.584847315988031,1.1828146219577056,1.592874923860041,0.042826519903640725,0.015438072477895326,0.065538469635477006,1.3994686655425739,0.053330727147559431,0.024471458162314805,0.00023831992125854842,-0.023737991579044219,7,1.3272926713920021,1.3701709411729246,0.042878269780922462,0.054191047139913587,0.070669321674667121,0.016478274534753534
real,,gaussian,0.35,continuous,cP_only,0.75,1.3467647141094388,0.13171657981348056,0.065568250749671653,0.36327345891129176,True,True,1.5848037929633012,1.1828146219577056,1.5929729961853334,0.042823467044231796,0.015438072477895326,0.065568250749671653,1.3994685363764892,0.053330549721029005,0.024471598822424667,0.00023831992125854842,-0.023738696429672433,7,1.3273892268877028,1.3702618020839192,0.042872575196216456,0.054221309354606645,0.070699791726877098,0.016478482372270453
real,,gaussian,0.35,discrete_both,PL2_only,0.75,1.3648885282486398,0.13356868417122139,0.067499623593563596,0.3785723846090665,True,False,1.5974420491240877,1.2004902263274604,1.6385353381889638,0.043944397918216034,0.04691327473820503,0.067499623593563596,1.3361845804177117,0.05283658999905555,0.022638651446777947,-0.013210721943136002,-0.02534054789484317,7,1.3455927110647341,1.3769535060738185,0.031360795009084397,0.057568917827905866,0.072662650535900403,0.015093732707994537
real,,gaussian,0.35,discrete_both,P_only,0.75,1.3649732558894372,0.13357956008541669,0.067537170494296514,0.37867200618428798,True,False,1.5973982937570548,1.2004902263274604,1.6386370528936409,0.043944100258244058,0.04691327473820503,0.067537170494296514,1.3361844575718913,0.052836440114712301,0.022638792123465371,-0.013210721943136002,-0.025341252628809156,7,1.345611852599206,1.3770521905604645,0.031440337961258447,0.057608838711644315,0.072700925828565424,0.015092087116921109
real,,gaussian,0.35,discrete_both,all,0.75,1.346510191915522,0.13167620730866647,0.065490556271251568,0.36300675870300347,True,True,1.5848772944948288,1.1828648228292626,1.5927395395979504,0.042717962192466187,0.015461647982211857,0.065490556271251568,1.3994745272866451,0.053342579192821565,0.024470883620583819,0.00024971807428780395,-0.023734819124842245,7,1.3270877914504904,1.3700494113914379,0.042961619940947493,0.05409694612095562,0.070619667103699574,0.016522720982743953
real,,gaussian,0.35,discrete_both,cP_only,0.75,1.3465930406960156,0.13168406007607081,0.065520388096118848,0.36309811715597506,True,True,1.5848337134184127,1.1828648228292626,1.5928375385060105,0.042714989578492325,0.015461647982211857,0.065520388096118848,1.3994743981326945,0.053342401735235898,0.024471024297271177,0.00024971807428780395,-0.023735523858808283,7,1.3271842698309924,1.3701402065269248,0.042955936695932451,0.05412729516972363,0.070650204662473265,0.016522909492749635
real,,gaussian,0.35,none,PL2_only,0.75,1.3765764572309411,0.13603404186757351,0.068023371163339397,0.3876229598860032,True,False,1.5975413042299051,1.1983490295107122,1.6496190615699928,0.044878381641917403,0.048384492832836683,0.068023371163339397,1.3468389195342907,0.057437692387708059,0.023563063042263657,-0.0068466746219819812,-0.022135962550646236,7,1.3589203726012562,1.3912947466982777,0.032374374097021485,0.058903317306354716,0.072477411208270351,0.013574093901915635
real,,gaussian,0.35,none,P_only,0.75,1.3766634364309644,0.13604547951828874,0.068058341971512809,0.38772111385540609,True,False,1.5974916241997825,1.1983490295107122,1.6497232930099284,0.04489053142051997,0.048384492832836683,0.068058341971512809,1.3468388110764036,0.057437518173832927,0.0235632135225167,-0.0068466746219819812,-0.022136586790206841,7,1.3589422533587461,1.391396147211307,0.032453893852560922,0.05895474057650054,0.072510956168132773,0.013556215591632233
real,,gaussian,0.35,none,all,0.75,1.3522038373583736,0.13262274633611387,0.0656325726142587,0.36736830614769089,True,False,1.5821673110363641,1.1807546624593921,1.5966209855563811,0.043079699527495741,0.018204779576204241,0.0656325726142587,1.4067480528667564,0.057941149624948465,0.025186059737430152,-0.0063009490131392997,-0.020550409803188674,7,1.3328306528809206,1.3748644920953776,0.042033839214457025,0.054911494503710426,0.070220655345350949,0.015309160841640523
real,,gaussian,0.35,none,cP_only,0.75,1.3522884265262143,0.13263068368793327,0.06565875908808394,0.36745704718600714,True,False,1.5821179011888822,1.1807546624593921,1.5967208646107025,0.043089200289893326,0.018204779576204241,0.06565875908808394,1.4067479387170108,0.057940955739684968,0.025186210217683212,-0.0063009490131392997,-0.020551034042749234,7,1.3329292159440636,1.3749568750082981,0.042027659064234557,0.054936971979647843,0.070245324477635221,0.015308352497987378
real,,gaussian,0.50,continuous,PL2_only,0.75,1.370803681623243,0.13671359181432649,0.06527900364018123,0.38067620040280714,True,False,1.607970229172905,1.1939660344931229,1.6366930358162768,0.040345217464118219,0.045145108968453855,0.06527900364018123,1.3545045890677769,0.051981833446618775,0.023804589046979865,-0.010374630963364743,-0.018689812875570536,7,1.3544341071419692,1.3817173494884221,0.027283242346452852,0.054779634629400331,0.06981145042121352,0.015031815791813188
real,,gaussian,0.50,continuous,P_only,0.75,1.3708824761825806,0.13672256595324728,0.065307035267054572,0.38076171093486805,True,False,1.6079292466831809,1.1939660344931229,1.6367871138438288,0.040341204850128771,0.045145108968453855,0.065307035267054572,1.3545044947824245,0.051981615699196911,0.023804719799563216,-0.010374630963364743,-0.018690416177769124,7,1.3544533639537941,1.38180913180767,0.027355767853875834,0.054808569999570317,0.069838361762310258,0.015029791762739941
real,,gaussian,0.50,continuous,all,0.75,1.3502914442881035,0.13339995366819482,0.063421465774932684,0.36374191958338581,True,True,1.5939409709279058,1.180442176146838,1.5903538719866899,0.0392092879661365,0.015433269854045485,0.063421465774932684,1.4043395911034289,0.052607748819421665,0.024892804967052432,-0.0022881513348435366,-0.017224009074967607,7,1.3364904393059673,1.3698082009464994,0.033317761640532018,0.051429254500669069,0.068047079332628449,0.01661782483195938
real,,gaussian,0.50,continuous,cP_only,0.75,1.3502569573151089,0.13340623319449701,0.063441491372567521,0.36373640446271616,True,True,1.5939002610504551,1.180442176146838,1.5904444341907629,0.039203642329310819,0.015433269854045485,0.063441491372567521,1.404339492693083,0.052607510938898115,0.024892935719635665,-0.0022881513348435366,-0.017224612377166194,7,1.3364502252119457,1.3697963868168206,0.033346161604874913,0.051447792686002441,0.068065894129010984,0.016618101443008543
real,,gaussian,0.50,discrete_both,PL2_only,0.75,1.3708109455456952,0.13671716861085967,0.065259904794334592,0.38066240056753636,True,False,1.6079761244890431,1.1939550257151148,1.6366866177395714,0.040354483240472291,0.045164745283799629,0.065259904794334592,1.3544733781476328,0.05196690300633916,0.023797907388072758,-0.010380002255487835,-0.018689300257018784,7,1.3544578242068821,1.3817246560717396,0.027266831864857455,0.054776078647759706,0.069791416679873347,0.015015338032113641
real,,gaussian,0.50,discrete_both,P_only,0.75,1.370889712016357,0.13672614112026063,0.065287886830182634,0.38074784071462375,True,False,1.6079351804988236,1.1939550257151148,1.6367806613630758,0.040350402767520228,0.045164745283799629,0.065287886830182634,1.3544732837934861,0.051966685216219617,0.023798038131540918,-0.010380002255487835,-0.01868990363648862,7,1.3544770874002305,1.3818164058225393,0.027339318422308745,0.054804954491552829,0.069818276435897678,0.015013321944344848
real,,gaussian,0.50,discrete_both,all,0.75,1.3503102734328718,0.13340422189143053,0.063402637839905102,0.36373703605537311,True,True,1.5939469716285224,1.1804301596375009,1.5903477332738056,0.03922151224333377,0.015431927695114499,0.063402637839905102,1.4043072265975489,0.052592662092124723,0.0248861233076056,-0.002293522616955744,-0.017223496458083663,7,1.3365207390818692,1.3698345492178674,0.033313810135998212,0.051426998069308796,0.068027258340418076,0.016600260271109279
real,,gaussian,0.50,discrete_both,cP_only,0.75,1.3502758185443469,0.13341050128650636,0.063422614622752685,0.36373149623748791,True,True,1.5939063000389606,1.1804301596375009,1.5904382624251492,0.039215799398744387,0.015431927695114499,0.063422614622752685,1.4043071281162482,0.052592424157874317,0.024886254051073808,-0.002293522616955744,-0.01722409983755362,7,1.3364805623440714,1.3698020303142278,0.033321467970156338,0.05144547798077604,0.068046022477879414,0.016600544497103374
real,,gaussian,0.50,none,PL2_only,0.5,1.4226115013283609,0.15029578122548856,0.07035977443063085,0.42285404243922631,False,False,1.6378787481117862,1.1838161387335542,1.6841104544204846,0.034506965870018044,0.038552204587577125,0.07035977443063085,1.4170800872672693,0.056864456557598302,0.018920339421195056,-0.0078826792635467574,-0.011003264011872283,1,1.3929855179529189,1.4355037009014917,0.042518182948572791,0.052378758867353985,0.075917149459970079,0.023538390592616094
real,,gaussian,0.50,none,PL2_only,0.65,1.3950026564935254,0.14245638967392829,0.069008437926225061,0.40190475749417481,True,False,1.6124057936751615,1.1868421389540524,1.6556479366793611,0.038332551917297029,0.048034160661986826,0.069008437926225061,1.379093650225282,0.063561166575860792,0.025617361438114952,-0.003309607919215318,-0.01454796068681624,7,1.3757857324676181,1.4096620263216693,0.033876293854051109,0.06220928954164421,0.073892186258253584,0.011682896716609374
real,,gaussian,0.50,none,PL2_only,0.75,1.365662700725252,0.13564671058492181,0.065043771456316152,0.3766835773154692,True,False,1.6078529757746474,1.1951019519264077,1.6321061593098383,0.041118087061820296,0.044179335166906385,0.065043771456316152,1.3497263717471919,0.050152922134877528,0.02322077409190465,-0.01260854845502913,-0.019128227892663028,7,1.3491533783494012,1.3754172918322685,0.026263913482867274,0.05400137776620207,0.069816551942438937,0.015815174176236867
real,,gaussian,0.50,none,PL2_only,0.85,1.3710299500183294,0.13689058877636223,0.060869076345553427,0.37643132206883756,True,False,1.6309926304983304,1.1896112338585496,1.6033287148960336,0.054536747188801124,0.041413233760607342,0.060869076345553427,1.3600448042483149,0.034494155327481159,0.023321980883733828,-0.02058268949420038,-0.011998840593349181,7,1.340477012172036,1.3868907869510736,0.046413774779037631,0.058639314966319467,0.065766422431768584,0.0071271074654491173
real,,gaussian,0.50,none,PL2_only,0.92,1.401847928146547,0.14273304930533082,0.075512024383872459,0.41330333931474511,True,False,1.6496942525535818,1.1767997223027784,1.5889550227700193,0.075512024383872459,0.035713288548174876,0.059295261484872262,1.3729062352106371,0.038591993680482828,0.018560812003279043,-0.030453099258048937,-0.00054915033625998263,7,1.3615349603632723,1.4184012575954887,0.056866297232216478,0.064011094673201402,0.081583731475868962,0.01757263680266756
real,,gaussian,0.50,none,P_only,0.5,1.422757195838839,0.1503157986794445,0.07051709012890324,0.42311376631451314,False,False,1.6378275763548535,1.1838161387335542,1.6842829299333135,0.034557300503709622,0.038552204587577125,0.07051709012890324,1.4170801533965895,0.056864196082090507,0.018920318437531045,-0.0078826792635467574,-0.011003676696671674,1,1.3929824235340287,1.4356729052378787,0.042690481703850036,0.052375153471525153,0.076084741559797373,0.02370958808827222
real,,gaussian,0.50,none,P_only,0.65,1.3951006646124373,0.14246852533887933,0.069056559480695792,0.402023133163044,True,False,1.6123552487195256,1.1868421389540524,1.6557642568448452,0.038353743226814986,0.048034160661986826,0.069056559480695792,1.3790935844663719,0.063561006930341918,0.025617475434458286,-0.003309607919215318,-0.014548376552661235,7,1.3758075238453615,1.4097761881108826,0.033968664265521031,0.062260367321197024,0.073940523855722251,0.011680156534525227
real,,gaussian,0.50,none,P_only,0.75,1.3657391375628976,0.1356553106424406,0.065070336780003901,0.3767661115827185,True,False,1.607814698520331,1.1951019519264077,1.6321975091237075,0.041109660988333713,0.044179335166906385,0.065070336780003901,1.3497262694035737,0.050152703348054169,0.023220902965661625,-0.01260854845502913,-0.019128854759497466,7,1.3491717094315452,1.3755063034424602,0.02633459401091498,0.054028699935834937,0.069842567747651019,0.015813867811816082
real,,gaussian,0.50,none,P_only,0.85,1.3710167151489807,0.13689591464396716,0.060878490277871879,0.37643108272317433,True,False,1.6309768861490745,1.1896112338585496,1.6033958196016214,0.054524125426011497,0.041413233760607342,0.060878490277871879,1.3600447232196644,0.034493828394555649,0.02332207059477176,-0.02058268949420038,-0.011999489192624533,7,1.3404747994765096,1.3868755469964713,0.046400747519961705,0.058626196536754147,0.065776603101813852,0.0071504065650597054
real,,gaussian,0.50,none,P_only,0.92,1.4018529482684181,0.14273939230876609,0.075517348433700629,0.41331224443266318,True,False,1.6497001602316055,1.1767997223027784,1.5890124990468208,0.075517348433700629,0.035713288548174876,0.059298904331615873,1.3729061770529052,0.038591601506146468,0.018560859785731014,-0.030453099258048937,-0.00054951821343497882,7,1.3615370319948654,1.4184071525939239,0.056870120599058493,0.064012020152804161,0.081589451601539784,0.017577431448735623
real,,gaussian,0.50,none,all,0.5,1.3611829894537943,0.1363044333390632,0.061896605704810877,0.37025077254330147,True,False,1.5989609087019996,1.1746847566348291,1.5918206222298139,0.03349760498534228,0.011552360804988169,0.061896605704810877,1.4120017337778932,0.057437699368745501,0.0203976729178715,-0.0006626736795170209,-0.0083773178249404619,7,1.3500682074962129,1.3750567718128315,0.024988564316618556,0.05009191309332775,0.066848457985475368,0.016756544892147618
real,,gaussian,0.50,none,all,0.65,1.3563230089287501,0.13544826871844898,0.065495077860428769,0.37027244618640276,True,False,1.5916203267431961,1.1750736779258038,1.5937794665572993,0.036420487554806272,0.016024115241763059,0.065495077860428769,1.4153238032386068,0.064060184712159213,0.026627289126147667,0.0007378555015876379,-0.012724302759490455,7,1.3404049814452184,1.378513670813565,0.03810868936834666,0.056914184770967921,0.070206920612748636,0.013292735841780715
real,,gaussian,0.50,none,all,0.75,1.3501844890221315,0.13306508740171361,0.063421209137502918,0.36366245078582632,True,True,1.5951234880878256,1.1814115041738411,1.5891875553443364,0.040097102876764878,0.014491884469907682,0.063421209137502918,1.4005148103891918,0.050818865656917997,0.024338274954749183,-0.00081497538651540942,-0.017707951097081977,7,1.337245235536846,1.3684546111874822,0.031209375650636195,0.050999247276662066,0.068237169074746376,0.01723792179808431
real,,gaussian,0.50,none,all,0.85,1.3713543279931797,0.13507770023382748,0.060483784540595407,0.37628259665536878,True,False,1.6221431424463322,1.1828767440579366,1.577065379983144,0.051878414785401741,0.016831435780219884,0.060483784540595407,1.3918766540663174,0.035511179792707202,0.023865518484921012,0.011864625014462928,-0.010860964220921488,7,1.3464314877999903,1.3962689371875108,0.049837449387520438,0.055736170595209918,0.065343571519437552,0.009607400924227634
real,,gaussian,0.50,none,all,0.92,1.3944441512173611,0.13974989700515847,0.06767644791761375,0.40017232587679463,True,False,1.6418870660288714,1.177449139569692,1.5727443535669252,0.06767644791761375,0.021559448461293231,0.058791768519085061,1.3849390322345922,0.039784799207335887,0.015157584367540609,-0.00078641099448107548,0.00018614608288821644,7,1.3637462382811596,1.415038151647724,0.051291913366564357,0.062172030406709676,0.073124661477053113,0.010952631070343437
real,,gaussian,0.50,none,cP_only,0.5,1.3611402680129745,0.13631789870978292,0.062036186754936495,0.37035896757730563,True,False,1.5989107244766869,1.1746847566348291,1.5919803266818722,0.033545578526336488,0.011552360804988169,0.062036186754936495,1.4120017994761977,0.057437421023738625,0.020397651934207492,-0.0006626736795170209,-0.0083777305097398058,7,1.3500184259919248,1.3750537270476866,0.025035301055761794,0.050086335448031052,0.066997996119942588,0.016911660671911535
real,,gaussian,0.50,none,cP_only,0.65,1.3564170780954385,0.13545639863166625,0.065531167486220815,0.37037788942788108,True,False,1.591570204830506,1.1750736779258038,1.5938900047589792,0.036438840799141226,0.016024115241763059,0.065531167486220815,1.415323734999677,0.064060013861551052,0.026627403122490928,0.0007378555015876379,-0.012724718625335424,7,1.3403552463292667,1.3786165731953537,0.038261326866086964,0.056950991972723929,0.070242494998297877,0.013291503025573949
real,,gaussian,0.50,none,cP_only,0.75,1.3501522947348203,0.13307124022188677,0.063440362873154396,0.36365775987550153,True,True,1.5950854533864274,1.1814115041738411,1.5892757226852523,0.040087367743172328,0.014491884469907682,0.063440362873154396,1.4005147036638181,0.050818624878669012,0.024338403828506251,-0.00081497538651540942,-0.017708577963916554,7,1.3372077019877322,1.3684244424988774,0.031216740511145202,0.051016833886282573,0.068255702590332992,0.01723886870405042
real,,gaussian,0.50,none,cP_only,0.85,1.3713411309636125,0.13508206957483995,0.060488271164442574,0.37627745987788341,True,False,1.6221275319869666,1.1828767440579366,1.5771309221243215,0.051865723101648324,0.016831435780219884,0.060488271164442574,1.3918765710081402,0.035510822706612474,0.023865608195958902,0.011864625014462928,-0.010861612820196912,7,1.3464292867830314,1.3962536241775003,0.049824337394468898,0.055722333586678711,0.065348670060638006,0.0096263364739592946
real,,gaussian,0.50,none,cP_only,0.92,1.394449082028117,0.13975590614084676,0.067681675860108606,0.4001810898533672,True,False,1.6418928718077532,1.177449139569692,1.5728009222067494,0.067681675860108606,0.021559448461293231,0.058791926514525986,1.3849389733740283,0.039784401119868536,0.015157632149992656,-0.00078641099448107548,0.00018577820571322155,7,1.3637482737871616,1.415043970803932,0.051295697016770392,0.062169161910706768,0.073130300459324463,0.010961138548617695
real,,gaussian,0.75,continuous,PL2_only,0.75,1.3748905063100767,0.13889318156586933,0.065529525782887815,0.38390362195615468,True,False,1.6142859666773999,1.1890128492993035,1.6347624783823063,0.037344560824453039,0.044206187173880689,0.065529525782887815,1.3657493617697067,0.053525495875348335,0.024756583371862682,-0.010479622314123499,-0.015170395544401019,7,1.3587431338579326,1.3848778907409545,0.026134756883021915,0.055104430822280302,0.069579693782180874,0.014475262959900571
real,,gaussian,0.75,continuous,P_only,0.75,1.37497023332169,0.13890185560674601,0.0655587179385788,0.38399080032946503,True,False,1.6142472307682583,1.1890128492993035,1.6348572748235508,0.037336835112910215,0.044206187173880689,0.0655587179385788,1.365749279602573,0.053525265573709423,0.024756701777347397,-0.010479622314123499,-0.015170914826510049,7,1.3587619307907428,1.3849707121869586,0.026208781396215741,0.055134693578581528,0.069606937975285388,0.014472244396703859
real,,gaussian,0.75,continuous,all,0.75,1.3571850288734979,0.13455250806618135,0.063519462547468736,0.36893218552265472,True,False,1.599235751723914,1.1783476222481801,1.5879230443533867,0.03618719371910023,0.014571314421119953,0.063519462547468736,1.4062786783341956,0.054184291767078223,0.025390932838325074,-0.00042864264262145932,-0.013692042127553844,7,1.3451461888408267,1.3747300341105708,0.029583845269744113,0.051608949147000066,0.067789896399239574,0.016180947252239508
real,,gaussian,0.75,continuous,cP_only,0.75,1.3571524159042923,0.13455856992877463,0.063540123159846251,0.36892881598412375,True,False,1.599197322309196,1.1783476222481801,1.5880142130022832,0.036178123404543093,0.014571314421119953,0.063540123159846251,1.4062785931234125,0.054184045857021336,0.025391051243809741,-0.00042864264262145932,-0.013692561409662945,7,1.345108149227384,1.3746986270293693,0.029590477801985315,0.051628153782858233,0.067794248454167552,0.01616609467130932
real,,gaussian,0.75,discrete_both,PL2_only,0.75,1.3748395494854773,0.13888965929106148,0.065460706504520655,0.38379773953080853,True,False,1.6143225349068249,1.1890088225270137,1.6346963538972972,0.037419639890161178,0.044250631371853227,0.065460706504520655,1.3656794104187171,0.053472653252684202,0.024743957958273912,-0.010493960871425427,-0.015171959271034555,7,1.358763539135075,1.3848165293895129,0.026052990254437969,0.055084364845775925,0.069510713891351772,0.014426349045575847
real,,gaussian,0.75,discrete_both,P_only,0.75,1.3749190949907504,0.1388983101979136,0.065489638880359857,0.38388452826102637,True,False,1.6142839209345141,1.1890088225270137,1.6347909342048594,0.037411743425163874,0.044250631371853227,0.065489638880359857,1.3656793281879154,0.053472422655376349,0.024744076383015432,-0.010493960871425427,-0.015172478960764605,7,1.3587823499352107,1.3849091397960764,0.026126789860865696,0.055114320793000049,0.069537691937857721,0.014423371144857672
real,,gaussian,0.75,discrete_both,all,0.75,1.3572231713548699,0.13455184791360511,0.063455059290348254,0.36889588598359058,True,False,1.5992721327602635,1.1783413122572644,1.5878594917231368,0.036267772529289123,0.014575264492822178,0.063455059290348254,1.4062065217172715,0.054130970089642218,0.025378307423094101,-0.00044298119284354241,-0.01369360585720876,7,1.3451991205406872,1.3747926753711246,0.029593554830437352,0.051597726917590625,0.06774262179089513,0.016144894873304505
real,,gaussian,0.75,discrete_both,cP_only,0.75,1.3571906609755873,0.13455789303564808,0.063475469463118689,0.36889234227070289,True,False,1.5992338244372775,1.1783413122572644,1.5879504528211508,0.036258534667502305,0.014575264492822178,0.063475469463118689,1.4062064364408491,0.054130723848570657,0.025378425847835635,-0.00044298119284354241,-0.013694125546938793,7,1.3451612003778726,1.3747613906451532,0.029600190267280668,0.051616634706464978,0.067746987051592059,0.01613035234512708
real,,gaussian,0.75,none,PL2_only,0.75,1.3594270030973807,0.1361295854270341,0.063773027049076836,0.37083631676437523,True,False,1.6157907895070225,1.1917761220006706,1.62013264189439,0.043247642657787903,0.041567098398886088,0.063773027049076836,1.3537047826713946,0.046455998935455878,0.023006593303760536,-0.016399260881835485,-0.016113947563325064,7,1.3443945360321108,1.3748268336612868,0.030432297629175986,0.051249442599298131,0.06858476027701145,0.017335317677713319
real,,gaussian,0.75,none,P_only,0.75,1.3594959783338447,0.13613660296780908,0.06379316768169499,0.37090719457266907,True,False,1.615760858536422,1.1917761220006706,1.6202148449342173,0.043231931378969558,0.041567098398886088,0.06379316768169499,1.3537046869784879,0.046455741494097265,0.023006707163991794,-0.016399260881835485,-0.016114545050811196,7,1.3444106447643493,1.3748031605761415,0.030392515811792142,0.05126936808790522,0.068604450571876308,0.017335082483971087
real,,gaussian,0.75,none,all,0.75,1.3586482438671881,0.13384555879174387,0.062581834952247881,0.36907210208300123,True,False,1.6045892122048371,1.1810188688998817,1.5837088137956974,0.041951706395518824,0.013091735587878019,0.062581834952247881,1.3968443109791266,0.047241144703404535,0.023524788853338214,0.00044240126431387974,-0.0148486468272834,7,1.3458990133160766,1.3751480282813942,0.02924901496531751,0.048905883116309848,0.067419951264025862,0.018514068147716015
real,,gaussian,0.75,none,cP_only,0.75,1.3586230876804941,0.13385077344047652,0.062595593314856757,0.36906734467473168,True,False,1.604559502273682,1.1810188688998817,1.58378852361327,0.041935625415714529,0.013091735587878019,0.062595593314856757,1.3968442118369946,0.047240866609014269,0.02352490271356945,0.00044240126431387974,-0.01484924431476943,7,1.3458935610935681,1.3751185864122328,0.029225025318664777,0.048917036764072205,0.067433171916558815,0.01851613515248661
real,,hann,none,continuous,PL2_only,0.75,1.3683330996745557,0.1352885812803836,0.065319098882397855,0.3789123823570737,True,False,1.6038752209217275,1.1976095660960067,1.6387288097760486,0.041822494254691631,0.045928126203149115,0.065319098882397855,1.3466438861633099,0.050933121721078604,0.023278895985516173,-0.010594536468408675,-0.021101007839637954,7,1.3505274360116668,1.3794869585531224,0.028959522541455618,0.055170088653874745,0.070140609208611412,0.014970520554736667
real,,hann,none,continuous,P_only,0.75,1.3684136495745121,0.13529826496219313,0.065349634371565768,0.37900178328565554,True,False,1.6038329642082396,1.1976095660960067,1.6388252771067844,0.041820408010187375,0.045928126203149115,0.065349634371565768,1.346643779545398,0.050932925420093138,0.023279032497556435,-0.010594536468408675,-0.021101671453126331,7,1.3505468555231805,1.3795807957840385,0.029033940260857927,0.055201971431018744,0.070170858898032942,0.014968887467014198
real,,hann,none,continuous,all,0.75,1.3471654079502935,0.13261931706659988,0.06347917224624941,0.36148185942599875,True,True,1.5904603941903386,1.1821730663391439,1.5925826611826222,0.040666206430850907,0.015592126192582535,0.06347917224624941,1.4021503906091937,0.051538820281651784,0.024876638675844057,0.000528952892378511,-0.019569098567129826,7,1.3305367549101288,1.3705076513845882,0.039970896474459394,0.051842770038641767,0.068329916211087582,0.016487146172445816
real,,hann,none,continuous,cP_only,0.75,1.3472439870581652,0.13262618762423603,0.063501706763230442,0.36156272146220503,True,True,1.5904183745919962,1.1821730663391439,1.5926755552875249,0.0406621030454513,0.015592126192582535,0.063501706763230442,1.4021502790307194,0.051538599156594984,0.024876775187884195,0.000528952892378511,-0.019569762180618198,7,1.3304953421573973,1.3705933803712886,0.040098038213891352,0.051864401686378771,0.068352108538713,0.016487706852334229
real,,hann,none,discrete_both,PL2_only,0.75,1.368321406110294,0.13528519676031564,0.065317105964202551,0.37890184355613205,True,False,1.6038692365154836,1.197614104654086,1.6387210156577996,0.041809100393523514,0.045920481159988084,0.065317105964202551,1.3466461805910956,0.050934944634794733,0.023279421796901515,-0.010594070428069863,-0.021101538225451341,7,1.3505099265149865,1.379473843916702,0.028963917401715555,0.055163580087854575,0.070138697170773756,0.014975117082919182
