scenario,seed,kernel,kernel_param,match_mode,mode,alpha,cross_curve_ratio,cross_curve_cv,max_within_cv,score,passes_old_gate,passes_primary_gate,mean_37a1,mean_11a1,mean_389a1,cv_37a1,cv_11a1,cv_389a1
st_iid,255,smoothstep,none,none,all,0.75,2.2377863533436853,0.36183229040756559,0.57417171333951555,1.379658855465772,False,False,0.82582187114688843,1.0119211059717534,1.8480129135452543,0.25169682027473655,0.57417171333951555,0.31098225148976077
st_iid,256,smoothstep,none,none,all,0.75,3.2241161267482958,0.49369387503408757,0.44369050137321664,1.614349344831784,False,False,1.2027994159840627,0.57279914650133301,0.37306330439069951,0.15951401480171262,0.44369050137321664,0.28403845007765605
st_iid,257,smoothstep,none,none,all,0.75,2.9245239185975072,0.5151101398114355,0.35522970990984137,1.4283614144737002,False,False,1.0970303789590596,1.2694574976063804,3.2082915826938572,0.084661651013443279,0.35522970990984137,0.29649132988539467
st_iid,258,smoothstep,none,none,all,0.75,2.619965215567853,0.35487841540318715,0.55572445370415224,1.5188854948882047,False,False,2.4009048622647833,0.9163880680547164,1.8844359071010375,0.55572445370415224,0.21348054141853454,0.27136220789199217
st_iid,259,smoothstep,none,none,all,0.75,2.9557769322761498,0.44354626373940026,0.24487656540070915,1.3286381029450816,False,False,1.5602312675026415,0.98328658796518231,2.9063758145240093,0.24487656540070915,0.19346232878774125,0.11768278724855866
st_iid,260,smoothstep,none,none,all,0.75,inf,6.1084637774690549,1.7204522185603148,inf,False,False,1.1095036277725372,-0.70143174218984683,-0.84488868905071857,0.34543718431567177,1.7204522185603148,1.650416840283097
st_iid,261,smoothstep,none,none,all,0.75,4.7043585567360235,0.77630214536779285,0.57395782689696107,2.1224472583843244,False,False,0.75237791460439851,0.76973546097594159,3.5394554804684075,0.30163720399139332,0.57395782689696107,0.43225796193932398
st_iid,262,smoothstep,none,none,all,0.75,1.1019731461791635,0.040842603715601583,0.52694194265019534,0.62404428482553498,False,False,0.83819318468228388,0.81842070656636046,0.76062941060635136,0.16300098009939709,0.52694194265019534,0.43268777506807549
st_iid,263,smoothstep,none,none,all,0.75,2.0185888702895931,0.2710463019610147,0.34636165054911877,1.0487603387776214,False,False,0.44035826433984465,0.71349607964489725,0.88890229133645293,0.18672441516070537,0.20531435632242395,0.34636165054911877
st_iid,264,smoothstep,none,none,all,0.75,2.3984956128607196,0.32709143998585771,0.32977444299257275,1.2046161558329826,False,False,0.83508988234699877,0.42985194956965866,1.0309980152224536,0.17001546808839943,0.32977444299257275,0.22014648433328687
st_iid,265,smoothstep,none,none,all,0.75,1.2315337921869969,0.09954282096943641,0.51032061327087208,0.71858099133237996,False,False,0.56820734540130158,0.69976654683057171,0.57235355945965716,0.44364197942772088,0.35146951578354618,0.51032061327087208
st_iid,266,smoothstep,none,none,all,0.75,1.5805406161717424,0.18692453402112474,0.41343547866308389,0.87120242931185987,False,False,0.59589691641335762,0.94183927944280954,0.73965591568150424,0.33571420145350245,0.41343547866308389,0.20610537320481187
st_iid,267,smoothstep,none,none,all,0.75,2.2433471846893145,0.30599000057469361,0.91432905037472678,1.7222980797970808,False,False,1.890118928212043,0.8425440971027448,1.615092403896716,0.0982146590858025,0.91432905037472678,0.6602396980495685
st_iid,268,smoothstep,none,none,all,0.75,3.3992908218701916,0.54111852973512164,0.85778957050353888,2.0813563985665602,False,False,0.82714485943818694,1.1663106183727285,2.8117059290453388,0.12331327835282858,0.13663991569478803,0.85778957050353888
st_iid,269,smoothstep,none,none,all,0.75,inf,4.3391683531803631,2.4121022546366784,inf,False,False,0.62052749707555144,-1.5940168241354988,1.9959562500830119,0.21267059275361561,2.4121022546366784,0.23006833650640837
st_iid,270,smoothstep,none,none,all,0.75,1.3295329343399245,0.13185809972636178,0.34260002710475718,0.62742773047324407,False,False,1.1002623315115361,0.82755552953472733,0.85619424704342939,0.15789870388063293,0.16699339188229112,0.34260002710475718
st_iid,271,smoothstep,none,none,all,0.75,3.64706584718494,0.45249488930305598,2.8043384285207638,4.0982613953488167,False,False,0.49385019784493683,1.2610984450059939,1.8011041901857947,2.8043384285207638,0.2942347573797317,0.059488780837752012
st_iid,272,smoothstep,none,none,all,0.75,4.3900977507603436,0.54867783021702454,0.2805866569758807,1.7599381505030669,False,False,1.4403500231173465,0.63735924670135558,2.7980693953699283,0.10077537769172348,0.2805866569758807,0.21975782734092156
st_iid,273,smoothstep,none,none,all,0.75,1.6682207795116333,0.20311118625779123,0.66499617836983627,1.1767538353648648,False,False,1.0674208692189731,0.87532568692673507,0.63985587658934295,0.40795688543381808,0.19892923204021765,0.66499617836983627
st_iid,274,smoothstep,none,none,all,0.75,6.3863661883256819,0.58989043306222344,3.9585634700748851,5.8127289050857698,False,False,1.2037421357212821,0.71622177821296584,0.1884862377484289,0.214568247229183,0.18964108800886062,3.9585634700748851
st_iid,275,smoothstep,none,none,all,0.75,3.8254469717712771,0.49379352088202583,0.36183372371985534,1.7035090395363381,False,False,0.69973361716665672,0.31703230900281187,1.2127902864284625,0.084485553071515493,0.19103625993966877,0.36183372371985534
st_iid,276,smoothstep,none,none,all,0.75,2.3968283786715823,0.32684705259562241,0.2773592506569813,1.1515056051611201,False,False,1.40825799505842,0.58755061797079211,1.1424998138191989,0.2773592506569813,0.11792288559876758,0.14957084589659164
st_iid,277,smoothstep,none,none,all,0.75,3.5333458445728811,0.6357018904253795,0.21489991081785959,1.4771451641783555,False,False,1.1036970718556718,1.0522608485111955,3.7180014964937667,0.10322522521558493,0.17241960720965183,0.21489991081785959
st_iid,278,smoothstep,none,none,all,0.75,2.2721263150939786,0.32516269486612065,0.66680543259815495,1.4875215283438443,False,False,0.91221853530361741,1.3474168905330501,0.59302023905185874,0.15511666978627067,0.66680543259815495,0.43135754274696575
st_iid,279,smoothstep,none,none,all,0.75,2.3761715993695089,0.33105169252293004,0.37857803317077326,1.2440686540201558,False,False,1.2201497263056542,0.71083513806660092,1.6890662669077607,0.22675625859507101,0.18012124345665922,0.37857803317077326
st_iid,280,smoothstep,none,none,all,0.75,2.9785243212007688,0.39629031329460684,0.44403583883654363,1.5354638224767734,False,False,1.2716245565471205,0.58596914239162656,1.7453233420866161,0.23880014018111131,0.44403583883654363,0.37503215747569008
st_iid,281,smoothstep,none,none,all,0.75,inf,4.1342363832155806,3.161909633062741,inf,False,False,0.93079856580629627,-4.6436237421980433,1.6681468167263998,0.38829215215321156,3.161909633062741,0.25224506873774488
st_iid,282,smoothstep,none,none,all,0.75,2.5551013923040502,0.36348187687525579,0.80843351351899784,1.746525420263622,False,False,1.7240202890008001,1.1434691545063644,0.67473654634353797,0.3582316175642315,0.15049485679042796,0.80843351351899784
st_iid,283,smoothstep,none,none,all,0.75,inf,1.0356740133958799,7.7359867448215907,inf,False,False,2.0799243512593462,-0.54894704498411695,4.8274940163132936,0.15419243900736707,7.7359867448215907,0.35858414353032914
st_iid,284,smoothstep,none,none,all,0.75,3.3276598318877482,0.50619691973640335,0.32644003044542297,1.5287093342041433,False,False,1.3803589806952041,0.64512279977521148,0.41481372809435879,0.32644003044542297,0.30923251366387933,0.13344717793611824
st_iid,285,smoothstep,none,none,all,0.75,1.8182768887886633,0.24363240828062666,0.29708092168684735,0.89497020990921916,False,False,1.3729051742335119,0.75505836470711662,1.0000536620154639,0.12987998034725673,0.27529437679063901,0.29708092168684735
st_iid,286,smoothstep,none,none,all,0.75,2.1201315790489139,0.36731047133935407,1.1818983188505126,1.933376471197555,False,False,1.2351913015431888,1.1566176199991181,2.4521815410445269,0.33786444203107285,0.58299710489497736,1.1818983188505126
st_iid,287,smoothstep,none,none,all,0.75,3.116992022320149,0.41830773894911699,2.1784491222683786,3.3153175636406624,False,False,0.61971298486627269,0.92789047439164218,0.29768779250867705,0.28019763409703724,0.21221302830857069,2.1784491222683786
st_iid,288,smoothstep,none,none,all,0.75,11.356228908377302,0.93316013813465504,1.0944742276245607,3.5242406235151575,False,False,1.0812688302226792,0.4513825561439484,5.1260036328191472,0.37343217557251923,0.28137962379228409,1.0944742276245607
