scenario,seed,kernel,kernel_param,match_mode,match_basis,match_target_mass,mode,alpha,effective_alpha_n,effective_alpha_p,curve,source_curve,true_rank,assigned_rank,conductor,K,c,P,D,D_zeta2,L2,L2_rank_power,X,p_max,prime_count,product_complete
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,389a1,389a1,2,2,389,1000,37.437233881897761,0.0047787773333438557,0.17890420469790563,0.29428562100997346,0.36029830125747525,0.12981486588902238,2.2669639489637166,997,168,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,37a1,37a1,1,1,37,3000,22.564389148584688,0.016354961897437358,0.36903972476405156,0.60704601528468149,0.38159183322200907,0.38159183322200907,1.5908254905746471,2999,430,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,37a1,37a1,1,1,37,3000,22.564389148584688,0.016354961897437358,0.36903972476405156,0.60704601528468149,0.38159008905305708,0.38159008905305708,1.5908327619071798,2999,430,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,37a1,37a1,1,1,37,3000,23.946137343569369,0.016354961897437358,0.39163816384487887,0.64421895758632863,0.38159008905305708,0.38159008905305708,1.6882486628125057,2999,430,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,37a1,37a1,1,1,37,3000,23.946137343569369,0.016354961897437358,0.39163816384487887,0.64421895758632863,0.38159183322200907,0.38159183322200907,1.6882409462141812,2999,430,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,11a1,11a1,0,0,11,3000,3.9314140006952853,0.18275053018863568,0.71846799301808872,1.1818324776555278,0.54603296752307551,1,1.1818324776555278,2999,430,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,11a1,11a1,0,0,11,3000,3.9314140006952853,0.18275053018863568,0.71846799301808872,1.1818324776555278,0.54602137063872891,1,1.1818324776555278,2999,430,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18275053018863568,0.75269570813597331,1.2381348122833122,0.54602137063872891,1,1.2381348122833122,2999,430,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18275053018863568,0.75269570813597331,1.2381348122833122,0.54603296752307551,1,1.2381348122833122,2999,430,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,389a1,389a1,2,2,389,3000,43.520274938834227,0.0026332106808822165,0.11459805280386894,0.18850624105155592,0.36009972216769831,0.12967180990525351,1.4537179760912615,2999,430,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,389a1,389a1,2,2,389,3000,43.520274938834227,0.0026332106808822165,0.11459805280386894,0.18850624105155592,0.36011098951509601,0.1296799247695416,1.4536270080859197,2999,430,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,389a1,389a1,2,2,389,3000,49.229072333537445,0.0026332106808822165,0.12963051907859402,0.21323365693559826,0.36011098951509601,0.1296799247695416,1.6443073769092842,2999,430,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,389a1,389a1,2,2,389,3000,49.229072333537445,0.0026332106808822165,0.12963051907859402,0.21323365693559826,0.36009972216769831,0.12967180990525351,1.6444102776956715,2999,430,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,37a1,37a1,1,1,37,10000,26.371588564331933,0.014334774842726387,0.37803078431471626,0.62183571543663096,0.3815810532563178,0.3815810532563178,1.62962943293447,9973,1229,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,37a1,37a1,1,1,37,10000,26.371588564331933,0.014334774842726387,0.37803078431471626,0.62183571543663096,0.38157704685050614,0.38157704685050614,1.6296465433893175,9973,1229,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,37a1,37a1,1,1,37,10000,27.925452718688575,0.014334774842726387,0.40030507710360219,0.6584754584600212,0.38157704685050614,0.38157704685050614,1.7256684171519312,9973,1229,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,37a1,37a1,1,1,37,10000,27.925452718688575,0.014334774842726387,0.40030507710360219,0.6584754584600212,0.3815810532563178,0.3815810532563178,1.7256502985165416,9973,1229,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,11a1,11a1,0,0,11,10000,3.8457410162743844,0.19018341138150671,0.73139614576484491,1.2030984365300845,0.54604948497934858,1,1.2030984365300845,9973,1229,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,11a1,11a1,0,0,11,10000,3.8457410162743844,0.19018341138150671,0.73139614576484491,1.2030984365300845,0.54604444648364747,1,1.2030984365300845,9973,1229,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,11a1,11a1,0,0,11,10000,3.8296192861649119,0.19018341138150671,0.72833006013525348,1.1980549278260959,0.54604444648364747,1,1.1980549278260959,9973,1229,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,11a1,11a1,0,0,11,10000,3.8296192861649119,0.19018341138150671,0.72833006013525348,1.1980549278260959,0.54604948497934858,1,1.1980549278260959,9973,1229,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,389a1,389a1,2,2,389,10000,57.218904662320284,0.0021376897792117545,0.12231626767433387,0.20120219562723826,0.36010160528516272,0.12967316612895113,1.5516101105078006,9973,1229,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,389a1,389a1,2,2,389,10000,57.218904662320284,0.0021376897792117545,0.12231626767433387,0.20120219562723826,0.36008959106903171,0.12966451359626249,1.5517136496861683,9973,1229,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,389a1,389a1,2,2,389,10000,63.77890811619455,0.0021376897792117545,0.13633952000927471,0.22426952112099138,0.36008959106903171,0.12966451359626249,1.7296137154325917,9973,1229,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,389a1,389a1,2,2,389,10000,63.77890811619455,0.0021376897792117545,0.13633952000927471,0.22426952112099138,0.36010160528516272,0.12967316612895113,1.7294983057479341,9973,1229,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,37a1,37a1,1,1,37,30000,29.89139497303514,0.012890262684677965,0.3853079332138854,0.63380614557040127,0.38157721886788282,0.38157721886788282,1.6610167332600905,29989,3245,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,37a1,37a1,1,1,37,30000,29.89139497303514,0.012890262684677965,0.3853079332138854,0.63380614557040127,0.38157505137604664,0.38157505137604664,1.6610261684686978,29989,3245,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,37a1,37a1,1,1,37,30000,31.678147125825308,0.012890262684677965,0.40833963781576449,0.67169178108761729,0.38157505137604664,0.38157505137604664,1.7603136752923012,29989,3245,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,37a1,37a1,1,1,37,30000,31.678147125825308,0.012890262684677965,0.40833963781576449,0.67169178108761729,0.38157721886788282,0.38157721886788282,1.7603036760959874,29989,3245,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,11a1,11a1,0,0,11,30000,3.9355693048832627,0.18044638259828871,0.7101592445310464,1.1681651342163182,0.5460468942118073,1,1.1681651342163182,29989,3245,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,11a1,11a1,0,0,11,30000,3.9355693048832627,0.18044638259828871,0.7101592445310464,1.1681651342163182,0.54604603201285218,1,1.1681651342163182,29989,3245,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,11a1,11a1,0,0,11,30000,4.1037325288221602,0.18044638259828871,0.74050368997688643,1.2180797462697981,0.54604603201285218,1,1.2180797462697981,29989,3245,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,11a1,11a1,0,0,11,30000,4.1037325288221602,0.18044638259828871,0.74050368997688643,1.2180797462697981,0.5460468942118073,1,1.2180797462697981,29989,3245,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,389a1,389a1,2,2,389,30000,71.442588765333142,0.0018261013670054008,0.13046140900677955,0.21460041608427172,0.36009613632090487,0.12966922739324371,1.65498337885102,29989,3245,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,389a1,389a1,2,2,389,30000,71.442588765333142,0.0018261013670054008,0.13046140900677955,0.21460041608427172,0.36009348916723571,0.1296673209406341,1.6550077114843973,29989,3245,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,389a1,389a1,2,2,389,30000,78.584916696984379,0.0018261013670054008,0.14350402380636873,0.23605465748889481,0.36009348916723571,0.1296673209406341,1.8204637512096689,29989,3245,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,389a1,389a1,2,2,389,30000,78.584916696984379,0.0018261013670054008,0.14350402380636873,0.23605465748889481,0.36009613632090487,0.12966922739324371,1.8204369859706144,29989,3245,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,37a1,37a1,1,1,37,100000,33.956233642332442,0.011212993344466082,0.3807510218346089,0.62631032680302112,0.38157580981744954,0.38157580981744954,1.6413784906927289,99991,9592,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,37a1,37a1,1,1,37,100000,33.956233642332442,0.011212993344466082,0.3807510218346089,0.62631032680302112,0.38157555405901444,0.38157555405901444,1.64137959085858,99991,9592,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,37a1,37a1,1,1,37,100000,35.613775142871184,0.011212993344466082,0.39933702364832618,0.6568830743529076,0.38157555405901444,0.38157555405901444,1.7215019866060763,99991,9592,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,37a1,37a1,1,1,37,100000,35.613775142871184,0.011212993344466082,0.39933702364832618,0.6568830743529076,0.38157580981744954,0.38157580981744954,1.7215008327366674,99991,9592,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,11a1,11a1,0,0,11,100000,4.1028427945435118,0.17773962875608465,0.72923775514674072,1.1995480262727993,0.54604761696621074,1,1.1995480262727993,99991,9592,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,11a1,11a1,0,0,11,100000,4.1028427945435118,0.17773962875608465,0.72923775514674072,1.1995480262727993,0.54604781789092538,1,1.1995480262727993,99991,9592,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,11a1,11a1,0,0,11,100000,4.004756112183161,0.17773962875608465,0.71180386463809597,1.1708704258574276,0.54604781789092538,1,1.1708704258574276,99991,9592,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,11a1,11a1,0,0,11,100000,4.004756112183161,0.17773962875608465,0.71180386463809597,1.1708704258574276,0.54604761696621074,1,1.1708704258574276,99991,9592,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,389a1,389a1,2,2,389,100000,88.771843968730636,0.0013813660204244035,0.12262640882882152,0.20171235737778664,0.36009370347071618,0.12966747527925607,1.5556125924667878,99991,9592,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,389a1,389a1,2,2,389,100000,88.771843968730636,0.0013813660204244035,0.12262640882882152,0.20171235737778664,0.36009310688532575,0.12966704562632664,1.5556177470031942,99991,9592,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013813660204244035,0.13364198695194054,0.21983225709853316,0.36009310688532575,0.12966704562632664,1.6953594958278284,99991,9592,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013813660204244035,0.13364198695194054,0.21983225709853316,0.36009370347071618,0.12966747527925607,1.6953538782574065,99991,9592,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,37a1,37a1,1,1,37,300000,37.607315783562683,0.010118420203126413,0.38052662380975549,0.62594120684740628,0.38157549447023514,0.38157549447023514,1.6404124895820136,299993,25997,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,37a1,37a1,1,1,37,300000,37.607315783562683,0.010118420203126413,0.38052662380975549,0.62594120684740628,0.38157546984572799,0.38157546984572799,1.6404125954440312,299993,25997,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,37a1,37a1,1,1,37,300000,39.385162121233755,0.010118420203126413,0.39851562011090075,0.65553191969156677,0.38157546984572799,0.38157546984572799,1.7179613772253235,299993,25997,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,37a1,37a1,1,1,37,300000,39.385162121233755,0.010118420203126413,0.39851562011090075,0.65553191969156677,0.38157549447023514,0.38157549447023514,1.7179612663587904,299993,25997,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,11a1,11a1,0,0,11,300000,4.0382706981737488,0.17477357922012432,0.70578302377957647,1.1609665396181772,0.54604783422933856,1,1.1609665396181772,299993,25997,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,11a1,11a1,0,0,11,300000,4.0382706981737488,0.17477357922012432,0.70578302377957647,1.1609665396181772,0.54604797121511506,1,1.1609665396181772,299993,25997,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,11a1,11a1,0,0,11,300000,4.1640733199026814,0.17477357922012432,0.72776999825441735,1.1971336629587654,0.54604797121511506,1,1.1971336629587654,299993,25997,True
real,,exponential,3,none,alpha,0.5,PL2_only,0.5,0.5,0.5,11a1,11a1,0,0,11,300000,4.1640733199026814,0.17477357922012432,0.72776999825441735,1.1971336629587654,0.54604783422933856,1,1.1971336629587654,299993,25997,True
real,,exponential,3,none,alpha,0.5,all,0.5,0.5,0.5,389a1,389a1,2,2,389,300000,106.27339739687181,0.001155926235752129,0.12284420821355614,0.20207062300547521,0.36009301710817759,0.12966698097007029,1.5583814899809931,299993,25997,True
real,,exponential,3,none,alpha,0.5,cP_only,0.5,0.5,0.5,389a1,389a1,2,2,389,300000,106.27339739687181,0.001155926235752129,0.12284420821355614,0.20207062300547521,0.36009314981096757,0.12966707654078394,1.5583803413807846,299993,25997,True
real,,exponential,3,none,alpha,0.5,P_only,0.5,0.5,0.5,389a1,389a1,2,2,389,300000,114.791620231412,0.001155926235752129,0.13269064546998402,0.218267363085657,0.36009314981096757,0.12966707654078394,1.6832905384197954,299993,25997,True
